method,cluster,num_traces,replay_fitness,replay_precision,align_fitness,align_precision,simplicity,ER,graph_density,graph_entropy,ER_sum
entropic_clustering_split_++,average,1050,0.9642331712955152,0.5060947350724917,0.9526322596360324,0.5116426104712021,0.6082420953142414,22.2433270322064,0.337920868347339,19.5627211244454,23355.493383816724
entropic_clustering_split_++_norm,1,350,0.9877286408890948,0.3739352346794495,0.9727189144238316,0.3750563590330524,0.6097560975609756,18.116367030856253,0.3308823529411764,17.387898459429174,6340.728460799688
entropic_clustering_split_++_norm,2,194,0.9312895798951266,0.6014720077220077,0.9426849383692486,0.609909023850504,0.5802469135802469,18.13203797792936,0.3137254901960784,20.290738228144765,3517.6153677182947
entropic_clustering_split_++_norm,3,127,0.9515259824619556,0.5237879474399638,0.967177757130064,0.5257873117298038,0.5897435897435898,20.008927284158275,0.2389705882352941,16.161808174913514,2541.133765088101
entropic_clustering_split_++_norm,4,101,0.964493578462342,0.5042266392506283,0.9562147117075972,0.5149166079398637,0.6000000000000001,18.554917447326545,0.2977941176470588,19.310425291294862,1874.046662179981
entropic_clustering_split_++_norm,5,233,0.9910407131408752,0.5146791648016009,0.9442764853574556,0.5182032720812452,0.5913978494623656,32.583635367899255,0.392156862745098,24.05206566212065,7591.987040720526
entropic_clustering_split_++_norm,6,45,0.9830944921648096,0.5538988022488389,0.9783842437146836,0.5610305152576288,0.6000000000000001,28.343223815253705,0.2794117647058823,18.722717185509524,1275.4450716864167
entropic_clustering_split_++_norm,average,1050,0.9712234212547076,0.4855776695476538,0.9588433058908656,0.4898679789159055,0.5964530192410252,22.039006064945724,0.3248039215686275,19.49687984982584,23140.95636819301
entropic_clustering_split_randominit,1,358,0.9880679728738546,0.3628718463662608,0.9748224209677776,0.3640122463150586,0.6000000000000001,18.1864484057518,0.3272058823529412,17.144626609324806,6510.748529259142
entropic_clustering_split_randominit,2,186,0.9648167729324464,0.5643306059528044,0.9686841733490084,0.5689738043739485,0.6179775280898876,16.573655921752966,0.3125,18.09338170173638,3082.7000014460514
entropic_clustering_split_randominit,3,127,0.9978830378406988,0.3689804051810029,0.994301262684058,0.3726828446241995,0.6074766355140188,20.43145148179445,0.3137254901960784,20.7396843090916,2594.7943381878954
entropic_clustering_split_randominit,4,94,0.982762314313629,0.6112156125088173,0.9826464280962592,0.6112156125088173,0.6263736263736264,27.439159665011065,0.3166666666666666,17.77496212001443,2579.28100851104
entropic_clustering_split_randominit,5,233,0.9947462675854148,0.539570827295936,0.9463511275171924,0.5427663089503131,0.6263736263736264,32.40765095217119,0.3856209150326797,23.861602222582658,7550.982671855887
entropic_clustering_split_randominit,6,52,0.992214415538616,0.2461182239171887,0.9934406056804852,0.2478394201282409,0.5918367346938775,15.836313625865536,0.275,17.89412373567864,823.4883085450078
entropic_clustering_split_randominit,average,1050,0.9863486546294616,0.4549586125179106,0.9713956492935188,0.4574120956852753,0.6118981323459591,22.03999510267145,0.3324039838157485,19.331599448870744,23141.994857805024
frequency_based,1,152,0.9793436005524778,0.4214832269850935,0.9328039392820682,0.4240970278555245,0.6202531645569621,31.293475027296488,0.3366013071895425,19.712304176946937,4756.608204149066
frequency_based,2,222,0.980164690196038,0.6639621365787695,0.9789887027341998,0.6658234096378108,0.6000000000000001,21.79397268781302,0.3235294117647059,19.736451658101345,4838.261936694491
frequency_based,3,91,0.9597917095494308,0.8251303348944067,0.911124633642483,0.8251303348944067,0.6310679611650485,32.8270672068366,0.3639705882352941,21.18524563504664,2987.2631158221307
frequency_based,4,138,0.9493588525835868,0.805439330543933,0.9237219411761672,0.8057458143074582,0.65,15.568585272745636,0.4340659340659341,18.2406596879874,2148.4647676388977
frequency_based,5,296,0.9933343311846968,0.7271482081958964,0.9929557351287706,0.7293935991016283,0.5909090909090908,26.836275224552057,0.3366013071895425,21.30251212873407,7943.537466467409
frequency_based,6,151,0.9811778347207656,0.6162753296880026,0.968034231697631,0.6162753296880026,0.6338028169014084,6.953200594569849,0.2857142857142857,11.539850271337937,1049.9332897800473
frequency_based,average,1050,0.9780896864824156,0.6723771212586177,0.9615197399105736,0.6738222934670709,0.6144942683236964,22.59435121957337,0.3417011377200452,18.924658927431665,23724.068780552043
random_clustering,1,194,0.9518122124354318,0.7179187508765368,0.9314582846049811,0.7179187508765368,0.607843137254902,22.452582415112303,0.3860294117647059,20.68738711650121,4355.800988531787
random_clustering,2,148,0.9700889148462044,0.4048482425834452,0.9656564388771116,0.404877491575761,0.6000000000000001,25.95692960546521,0.3333333333333333,22.175103828504525,3841.6255816088506
random_clustering,3,204,0.9479489285626612,0.7007366482504604,0.9535477346783956,0.7007366482504604,0.6091954022988506,22.91323955570453,0.349673202614379,22.61477608271528,4674.300869363725
random_clustering,4,138,0.9451762173856376,0.8360141493692852,0.9250023951581682,0.8360141493692852,0.6263736263736264,26.736225454204813,0.4044117647058823,22.65141383665295,3689.599112680264
random_clustering,5,167,0.9565766043516256,0.6630428628050506,0.9621554314148834,0.6924700066316996,0.5841584158415842,25.16992194846112,0.3529411764705882,21.32405312710413,4203.376965393007
random_clustering,6,199,0.9549964887140628,0.6421062381327283,0.9555586302790628,0.7033482731347218,0.5833333333333333,22.197552129035103,0.3594771241830065,21.33151187849881,4417.312873677985
random_clustering,average,1050,0.9541268783014598,0.662877434195533,0.949171669566874,0.679168697848209,0.6010235999189094,23.98287275357678,0.3636593526299408,21.753014889142456,25182.016391255616
actitrac_freq,1,72,0.9760676541926542,0.843171806167401,0.9584759467541184,0.843171806167401,0.6533333333333333,7.9140011230592116,0.2747252747252747,15.782609237820033,569.8080808602632
actitrac_freq,2,609,0.9774271886171878,0.6177044773253395,0.9670274088743684,0.6177728936165673,0.6296296296296295,26.33092717981976,0.4183006535947712,22.903760462521937,16035.534652510234
actitrac_freq,3,208,0.9628124040099412,0.514258573561057,0.9657292937296706,0.514258573561057,0.5779816513761468,24.97482231627676,0.3897058823529412,21.37080148631249,5194.763041785566
actitrac_freq,4,62,0.9940928270042194,0.5244460077383046,0.9934974268035754,0.5244460077383046,0.6231884057971013,12.799964023187826,0.2809523809523809,14.073951176212796,793.5977694376452
actitrac_freq,5,41,0.9752345350634412,0.7864644107351225,0.9658314685083186,0.7864644107351225,0.6949152542372882,10.626362006917724,0.2527472527472527,13.799757702696205,435.68084228362676
actitrac_freq,6,58,0.9964695498676082,0.5563082133784928,0.9955145262862182,0.5563082133784928,0.6231884057971013,12.465387213802876,0.2582417582417582,13.399482117555223,722.9924584005669
actitrac_freq,average,1050,0.976389156293324,0.6103645235540495,0.9692737394874492,0.6104042050029616,0.6228369162381561,22.621311281217046,0.3793750936271944,20.70991399762461,23752.3768452779
actitrac_dist,1,67,0.9855351976856316,0.8820722563053851,0.9723878807493448,0.8820722563053851,0.6666666666666666,7.323631635573343,0.2747252747252747,16.20740077614217,490.683319583414
actitrac_dist,2,543,0.973584482167507,0.5718888208870772,0.964368812888827,0.5719102940157517,0.6153846153846154,26.19511641229644,0.4117647058823529,22.60966666390839,14223.948211876967
actitrac_dist,3,202,0.9601071819714772,0.5176242546825949,0.9633189241694164,0.5176242546825949,0.5779816513761468,24.72463043876783,0.3897058823529412,21.487599261732544,4994.375348631102
actitrac_dist,4,82,0.9015123812916156,0.5370735833098392,0.9621952893846528,0.5370735833098392,0.6111111111111112,13.29165271851981,0.2714285714285714,14.887010182778305,1089.9155229186244
actitrac_dist,5,94,0.979126489495988,0.4916573971078977,0.9683344214532508,0.5820719269994632,0.5652173913043479,21.926649150105373,0.2810457516339869,18.481927432307376,2061.105020109905
actitrac_dist,6,62,0.9969254419677172,0.4926493587738505,0.9940245641610614,0.504863813229572,0.6000000000000001,15.632621576485889,0.2583333333333333,16.393352390294524,969.222537742125
actitrac_dist,average,1050,0.9680001576196818,0.5666615807271961,0.966614903252566,0.5754881730080837,0.6057279545640137,22.694523772249653,0.3670547877270566,20.64558453637784,23829.249960862137
