method,cluster,num_traces,replay_fitness,replay_precision,align_fitness,align_precision,simplicity,ER,graph_density,graph_entropy,ER_sum
entropic_clustering_split_++,average,7554,0.996667194354032,0.9090027381663196,0.9638850225482932,0.9154301835003932,0.7694654258837242,9.766797509675088,0.5365413467478598,3.3191001017630497,73778.3883880856
entropic_clustering_split_++_norm,1,1923,0.9995963673057516,0.9998039215686274,0.998569475030236,0.9998039215686274,0.7931034482758622,2.2106248296040723,0.65,2.5474878487671586,4251.031547328631
entropic_clustering_split_++_norm,2,2259,0.9934055161965868,0.9003013877588439,0.9764144468995724,0.9003426580639247,0.7647058823529413,12.027950814003312,0.5,4.172815262069134,27171.14088883348
entropic_clustering_split_++_norm,3,452,0.9887734760256006,0.916795999310226,0.9811192538971096,0.916795999310226,0.8181818181818181,10.666761234612602,0.55,3.01142696167268,4821.3760780448965
entropic_clustering_split_++_norm,4,1014,0.9986756720964112,0.8745504675137856,0.9964871391641,0.8745504675137856,0.7931034482758622,10.896156552668316,0.55,2.675473730792362,11048.702744405673
entropic_clustering_split_++_norm,5,1906,0.9993287503914948,0.9119484309876013,0.998655641581266,0.9119484309876013,0.7391304347826086,12.862956692724335,0.55,2.802217412233451,24516.795456332587
entropic_clustering_split_++_norm,average,7554,0.996906303459435,0.9261005363162916,0.9906421565736117,0.9261128780715442,0.772493540685112,9.506095673146053,0.5605043685464655,3.142749609162018,71809.04671494527
entropic_clustering_split_randominit,1,1925,0.9999156456271676,0.7910112359550562,0.9997269969034832,0.7910112359550562,0.6842105263157894,2.2210780289319705,0.65,2.4539339657685124,4275.575205694043
entropic_clustering_split_randominit,2,1730,0.989744948157118,0.9607800106593096,0.9742482998590852,0.9608703831441652,0.7931034482758622,7.279417912276568,0.4666666666666667,3.98378620184962,12593.392988238464
entropic_clustering_split_randominit,3,2584,1.0,0.8688121135015069,0.9998631808173748,0.8688121135015069,0.7931034482758622,12.164752067023782,0.4,2.6643249926006907,31433.719341189455
entropic_clustering_split_randominit,4,726,0.9998117735623464,0.6262424075096631,0.9996778889045626,0.6263030721435968,0.6551724137931035,21.36898577581101,0.5,3.5945317486231887,15513.883673238792
entropic_clustering_split_randominit,5,589,0.9966563597903686,0.8965645173258143,0.9951744411690924,0.8965645173258143,0.7391304347826086,11.94870672163965,0.6,3.1132107275999745,7037.788259045755
entropic_clustering_split_randominit,average,7554,0.9973511148619144,0.848899263635015,0.9935788165502816,0.8489257908951469,0.747889401313306,9.379713988271977,0.5041810078545583,3.0372914961929087,70854.35946740651
frequency_based,1,1249,1.0,0.8970077724186661,0.851117543565469,0.9417098879036304,0.7499999999999999,13.90191481549354,0.4666666666666667,2.968768245404276,17363.49160455143
frequency_based,2,970,1.0,0.872667994928455,0.8787742243489391,0.9148355220387466,0.7391304347826086,18.500645644006227,0.65,3.5554567815555043,17945.62627468604
frequency_based,3,4014,0.9759069871603464,0.9995698258655104,0.9456187445041347,0.999621427219383,0.7931034482758622,5.9931084608424285,0.4666666666666667,2.7861088354822665,24056.33736182151
frequency_based,4,573,0.9984366923843212,0.9245860331173508,0.9975810485795136,0.9245860331173508,0.7391304347826086,5.385166211430507,0.65,3.2217275684476654,3085.7002391496803
frequency_based,5,748,0.9959656737301686,0.8637833772094773,0.9941860212560236,0.8637833772094773,0.7391304347826086,14.50537932628511,0.65,4.107440649250094,10850.023736061263
frequency_based,average,7554,0.9866795333794032,0.9471831754017216,0.930160912722651,0.9600164519932158,0.7696075016502868,9.703624466014023,0.5222685552907951,3.0789834504374083,73301.17921626993
random_clustering,1,1331,0.9748627181597114,0.8701752248685306,0.9647980803094106,0.8701928934010152,0.7142857142857143,11.467856245842594,0.5,3.9835934698693527,15263.716663216492
random_clustering,2,820,0.9900745759270984,0.666141511745965,0.9842140090929272,0.666141511745965,0.7333333333333333,15.142695023414836,0.5333333333333333,3.71020245344842,12417.009919200165
random_clustering,3,1202,0.952504762822433,0.8607887579329102,0.9435593716105896,0.8607887579329102,0.7391304347826086,11.59623581631237,0.6,3.7204009797699817,13938.67545120747
random_clustering,4,2537,0.9195792916988208,0.9011716080862624,0.9155332504396658,0.9011716080862624,0.7391304347826086,7.372768430346817,0.6,3.2903397864457498,18704.713507789875
random_clustering,5,1664,0.9940054616498916,0.9120408321088856,0.9904664726648827,0.9120408321088856,0.7391304347826086,11.406559167807082,0.65,3.431431158523214,18980.514455230983
random_clustering,average,7554,0.9586062888891568,0.8661656956991127,0.952634917117256,0.8661688088599198,0.7341235581384769,10.498362456532297,0.5861574441796842,3.557578022756529,79304.62999664497
actitrac_freq,1,1893,0.9999140136287206,0.7292436806873814,0.9997242617018152,0.7292436806873814,0.6842105263157894,2.1971740433927045,0.6,2.625493748676677,4159.250464142389
actitrac_freq,2,2179,0.9695993957802702,0.6929765050346355,0.9594841013323848,0.6929765050346355,0.7333333333333333,11.682245311177397,0.5,3.228179699853057,25455.612533055548
actitrac_freq,3,352,1.0,0.6470588235294117,0.9998875070308104,0.6470588235294117,0.8181818181818181,6.754887502163469,0.35,2.584962500721156,2377.720400761541
actitrac_freq,4,2780,0.9916928211010736,0.8915539533629486,0.986060439942196,0.8915602801649197,0.7142857142857143,14.395570222734248,0.5,4.026579165618288,40019.68521920121
actitrac_freq,5,350,0.9993034999129377,0.741910749884987,0.9981483034262004,0.741910749884987,0.8181818181818181,7.210233812113866,0.45,2.4523121520333544,2523.5818342398534
actitrac_freq,average,7554,0.9881197483233904,0.7752723789651548,0.983022797976982,0.7752747073354856,0.7218985678749067,9.867070486020724,0.5157532433148001,3.30505286816377,74535.85045140055
actitrac_dist,1,1900,0.9999143377234072,0.9897823779193206,0.9997247535162976,0.9897823779193206,0.6842105263157894,2.226610837093608,0.65,2.550307480263896,4230.560590477856
actitrac_dist,2,2110,0.9674035161515446,0.6923025358155213,0.95710366108522,0.6923025358155213,0.7333333333333333,11.3207841012824,0.5,3.235709151972749,23886.854453705862
actitrac_dist,3,352,1.0,0.6470588235294117,0.9998875070308104,0.6470588235294117,0.8181818181818181,6.754887502163469,0.35,2.584962500721156,2377.720400761541
actitrac_dist,4,2826,0.9924755789527592,0.8907855881169482,0.9868758125675088,0.8907916632566768,0.7142857142857143,14.655501235832023,0.5,4.017141434406386,41416.4464924613
actitrac_dist,5,366,0.999329196713064,0.797339246119734,0.9982123415353548,0.797339246119734,0.8181818181818181,7.127660481034594,0.45,2.440171815301679,2608.7237360586614
actitrac_dist,average,7554,0.98802609648818,0.8443600490598532,0.9829471700242712,0.8443623218087112,0.7219167735450498,9.86501266527207,0.5283161239078633,3.286786060557401,74520.30567346522
