,0,1,2,3,4,5,6,7,8,9,10,11
0,1.0,0.03314894764723608,0.001406228058718928,0.00040836388431830795,0.0018896742937533073,0.19129282989553387,0.02081063350363832,0.0005607913181963076,0.0025251957060145047,0.9943532193211941,0.8169397822299641,0.29948425989326866
1,0.03314894764723608,1.0,0.9995903346535912,0.9943532193211941,0.9998237851207183,0.9999763430938517,0.9999999999977179,0.9967812882588543,0.9999314454924233,0.4850540496856932,0.9114545376644487,0.9995903346535912
2,0.001406228058718928,0.9995903346535912,1.0,0.9999999956052072,0.9999999999999989,0.9520422286968354,0.9999314454924233,0.9999999998076098,0.9999999999977179,0.07761974785219417,0.38760229070766383,0.8844933292401937
3,0.00040836388431830795,0.9943532193211941,0.9999999956052072,1.0,0.9999999511372016,0.8529462159949055,0.9982673175263437,0.9999999999999989,0.9999996567273609,0.03314894764723608,0.22391064190878163,0.7329971962593258
4,0.0018896742937533073,0.9998237851207183,0.9999999999999989,0.9999999511372016,1.0,0.9662813089682643,0.9999763430938517,0.9999999956052072,0.9999999999999989,0.09435301323687806,0.4354401364527589,0.9114545376644487
5,0.19129282989553387,0.9999763430938517,0.9520422286968354,0.8529462159949055,0.9662813089682643,1.0,0.9998237851207183,0.8844933292401937,0.9770901283321564,0.8844933292401937,0.9982673175263437,0.9999999998076098
6,0.02081063350363832,0.9999999999977179,0.9999314454924233,0.9982673175263437,0.9999763430938517,0.9998237851207183,1.0,0.9991257373315418,0.9999929465856471,0.38760229070766383,0.8529462159949055,0.9982673175263437
7,0.0005607913181963076,0.9967812882588543,0.9999999998076098,0.9999999999999989,0.9999999956052072,0.8844933292401937,0.9991257373315418,1.0,0.9999999511372016,0.04142714446646689,0.2600071420303952,0.7767916372138606
8,0.0025251957060145047,0.9999314454924233,0.9999999999977179,0.9999996567273609,0.9999999999999989,0.9770901283321564,0.9999929465856471,0.9999999511372016,1.0,0.1138629959943509,0.4850540496856932,0.9338924826430038
9,0.9943532193211941,0.4850540496856932,0.07761974785219417,0.03314894764723608,0.09435301323687806,0.8844933292401937,0.38760229070766383,0.04142714446646689,0.1138629959943509,1.0,0.9999314454924233,0.9520422286968354
10,0.8169397822299641,0.9114545376644487,0.38760229070766383,0.22391064190878163,0.4354401364527589,0.9982673175263437,0.8529462159949055,0.2600071420303952,0.4850540496856932,0.9999314454924233,1.0,0.9998237851207183
11,0.29948425989326866,0.9995903346535912,0.8844933292401937,0.7329971962593258,0.9114545376644487,0.9999999998076098,0.9982673175263437,0.7767916372138606,0.9338924826430038,0.9520422286968354,0.9998237851207183,1.0
