method,cluster,num_traces,replay_fitness,replay_precision,align_fitness,align_precision,simplicity,ER,graph_density,graph_entropy,ER_sum
actitrac_freq,3,208,0.9769462078182426,0.9330732292917168,0.9311356659402372,0.9330732292917168,0.7931034482758622,5.52622792606007,0.45,2.0463594981085995,1149.4554086204946
actitrac_freq,4,175,0.9961696306429548,0.9034763313609468,0.990200897847221,0.9034763313609468,0.7777777777777779,7.841269707765504,0.45,2.6249292140706166,1372.2221988589633
actitrac_freq,5,67,0.9827213822894167,0.6738197424892705,0.9498267318788296,0.6738197424892705,0.7333333333333333,5.7273222722193085,0.4,2.8722593345861327,383.73059223869365
actitrac_freq,average,1487,0.985681154721867,0.7958494360747892,0.9656144792214368,0.7958494360747892,0.7701479231242933,4.566614441800423,0.4576552342524097,3.153989811229608,6790.555674957229
actitrac_dist,1,575,0.9922952875828704,0.9936993699369936,0.9828423899388488,0.9936993699369936,0.7647058823529413,1.579032302166233,0.4666666666666667,2.9566857581966675,907.943573745584
actitrac_dist,2,175,0.9980700303280948,0.8567919894199887,0.9935179161356186,0.8567919894199887,0.7777777777777779,7.462909094092168,0.45,1.929183442740312,1306.0090914661293
actitrac_dist,3,351,0.9751256946282084,0.7523691160478484,0.9522192259586462,0.7523691160478484,0.7777777777777779,4.662734166307804,0.4333333333333333,3.54614087734432,1636.6196923740392
actitrac_dist,4,206,0.9763962765957448,0.9319277108433734,0.9275859665442644,0.9319277108433734,0.7931034482758622,5.688999570048445,0.45,2.0929441316410715,1171.9339114299796
actitrac_dist,5,180,0.9955002646903124,0.903353057199211,0.9887573154814534,0.903353057199211,0.7777777777777779,7.970062126257293,0.45,2.659770880441657,1434.6111827263128
actitrac_dist,average,1487,0.987107495026932,0.9011284158202132,0.9699313945829432,0.9011284158202132,0.7748462029649497,4.342378918454637,0.4525106478368079,2.8193020248742795,6457.117451742045
