,0,1,2,3,4,5,6,7,8,9,10,11
0,1.0,0.9114545376644487,1.8997046365987202e-06,2.8133815317410438e-06,2.678847342652002e-05,0.04142714446646689,0.001406228058718928,0.001406228058718928,0.6371706551407101,0.9995903346535912,0.7329971962593258,0.4850540496856932
1,0.9114545376644487,1.0,0.004433213776123046,0.0058232842801848594,0.026350327959577813,0.8529462159949055,0.2600071420303952,0.2600071420303952,0.9999982485275588,0.9998237851207183,0.9999999511372016,0.9999314454924233
2,1.8997046365987202e-06,0.004433213776123046,1.0,0.9999999999999989,0.9999982485275588,0.5357463703960691,0.9770901283321564,0.9770901283321564,0.026350327959577813,0.000152788611061494,0.01633114933461033,0.05142544688522177
3,2.8133815317410438e-06,0.0058232842801848594,0.9999999999999989,1.0,0.9999996567273609,0.5867322251815319,0.985007419618351,0.985007419618351,0.03314894764723608,0.00021314342746536763,0.02081063350363832,0.06340056203680222
4,2.678847342652002e-05,0.026350327959577813,0.9999982485275588,0.9999996567273609,1.0,0.8529462159949055,0.9995903346535912,0.9995903346535912,0.1138629959943509,0.001406228058718928,0.07761974785219417,0.19129282989553387
5,0.04142714446646689,0.8529462159949055,0.5357463703960691,0.5867322251815319,0.8529462159949055,1.0,0.9991257373315418,0.9991257373315418,0.985007419618351,0.3421285852527398,0.9662813089682643,0.9967812882588543
6,0.001406228058718928,0.2600071420303952,0.9770901283321564,0.985007419618351,0.9995903346535912,0.9991257373315418,1.0,1.0,0.5867322251815319,0.03314894764723608,0.4850540496856932,0.7329971962593258
7,0.001406228058718928,0.2600071420303952,0.9770901283321564,0.985007419618351,0.9995903346535912,0.9991257373315418,1.0,1.0,0.5867322251815319,0.03314894764723608,0.4850540496856932,0.7329971962593258
8,0.6371706551407101,0.9999982485275588,0.026350327959577813,0.03314894764723608,0.1138629959943509,0.985007419618351,0.5867322251815319,0.5867322251815319,1.0,0.985007419618351,0.9999999999977179,0.9999999998076098
9,0.9995903346535912,0.9998237851207183,0.000152788611061494,0.00021314342746536763,0.001406228058718928,0.3421285852527398,0.03314894764723608,0.03314894764723608,0.985007419618351,1.0,0.9943532193211941,0.9520422286968354
10,0.7329971962593258,0.9999999511372016,0.01633114933461033,0.02081063350363832,0.07761974785219417,0.9662813089682643,0.4850540496856932,0.4850540496856932,0.9999999999977179,0.9943532193211941,1.0,0.9999999511372016
11,0.4850540496856932,0.9999314454924233,0.05142544688522177,0.06340056203680222,0.19129282989553387,0.9967812882588543,0.7329971962593258,0.7329971962593258,0.9999999998076098,0.9520422286968354,0.9999999511372016,1.0
