method,cluster,num_traces,replay_fitness,replay_precision,align_fitness,align_precision,simplicity,ER,graph_density,graph_entropy,ER_sum
random_clustering,2,67342,0.9981084917266152,0.501549135749207,0.9967127392397248,0.501549135749207,0.6507936507936508,1.0599459848637882,0.4230769230769231,14.608202389074124,71378.88251269722
random_clustering,3,8937,0.9899859194593073,0.9229814298347052,0.9782690865587392,0.9229814298347052,0.7560975609756097,3.860888356420064,0.391025641025641,10.847231397948455,34504.759241326115
random_clustering,4,4489,0.987480805708608,0.5486164142010191,0.9804533180205512,0.5486164142010191,0.6585365853658536,4.110330616361188,0.3653846153846153,9.321466513319631,18451.27413684537
random_clustering,average,150370,0.9775471856774588,0.6600475642034467,0.9708436443616884,0.6601645557889226,0.6764990401402698,1.452556927611469,0.4194497163407186,10.686724953720152,218420.9852049366
actitrac_freq,1,59928,0.9282761376365248,0.6666485064663576,0.901706911511596,0.6666485064663576,0.6842105263157894,0.6878395671409405,0.4423076923076923,9.193383135834102,41220.849579622285
actitrac_freq,2,65881,0.9924281011850068,0.7848535041955129,0.986141446367278,0.7848535041955129,0.6708860759493671,2.057169718230418,0.4038461538461538,9.661778705483492,135528.39820673814
actitrac_freq,3,20777,0.999946224351988,0.8580740619523937,0.9997707020669128,0.8580740619523937,0.6842105263157894,0.1521904054566596,0.3214285714285714,3.1716906090780457,3162.0600541730173
actitrac_freq,4,3784,0.9994168890145424,0.9372481004294682,0.999143727934268,0.9372481004294682,0.7777777777777779,2.116374288829966,0.2111111111111111,3.176495896214201,8008.3603089325925
actitrac_freq,average,150370,0.9680758417360068,0.7516964620777445,0.9547015506054204,0.7516964620777445,0.6807273206560295,1.2497151569426483,0.4029365546263864,8.415154510316642,187919.66814946607
actitrac_dist,1,62316,0.9868312090319185,0.6886313469092464,0.9812607402963236,0.6886313469092464,0.7674418604651162,1.111854062834054,0.4166666666666667,8.620643991094806,69286.2977795669
actitrac_dist,2,46745,1.0,1.0,0.999950289103767,1.0,0.8461538461538463,0.0688686082798008,0.3,0.0688509334225739,3219.263094039289
actitrac_dist,3,20535,0.9985618234383044,0.9976336885483404,0.9982621194814006,0.9976336885483404,0.7391304347826086,0.0740919639699398,0.2916666666666667,2.906167550191912,1521.4784801227152
actitrac_dist,4,20774,0.9995622905104256,0.6718584913529444,0.9993145265531072,0.6718584913529444,0.625,3.395444707175136,0.4545454545454545,8.441364040639462,70536.96834685627
actitrac_dist,average,150370,0.9942857464215082,0.82530655787526,0.9918866340003066,0.82530655787526,0.7683657777047722,0.9613886260596208,0.3685615632953865,5.157022910522958,144564.00770058518
