method,cluster,num_traces,replay_fitness,replay_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,15214.0,0.9669797292104476,0.6157229638312673,24.44367193092122,3.0503634993874277e-06,0.4411764705882353,23.580491308820598
entropic_clustering,0,7178.0,0.9844265540219653,0.46248674996452743,30.540965168345725,2.44422789383839e-06,0.3954248366013072,24.318642020447136
entropic_clustering,1,1295.0,0.9845250800426895,0.40555906506632977,16.25787128163999,9.034799193014317e-06,0.3161764705882353,19.18664338264825
entropic_clustering,2,943.0,0.9915064818953956,0.4746327130264446,13.898338440505876,5.026927016572267e-05,0.24183006535947713,16.302516148322365
entropic_clustering,3,1103.0,0.9968621519129879,0.4284502262443439,11.947319285903774,4.31580627607408e-05,0.20220588235294118,10.16121076871291
entropic_clustering,4,1180.0,0.9852713178294573,0.4147182254196643,17.17637154868778,1.1860739866216275e-05,0.25833333333333336,15.171417680231952
entropic_clustering,5,1333.0,0.9768882350913567,0.5758862629246677,18.992091313265544,4.247024329828465e-05,0.31666666666666665,17.456206709516405
entropic_clustering,6,2182.0,0.9692956912647308,0.5205571565802114,18.54226463256383,4.530691212427715e-05,0.23529411764705882,14.062451754886325
entropic_clustering,weighted_average,,0.9830103010495278,0.47048558817993497,23.17633858197365,1.930591477469571e-05,0.3246515453602676,19.57688115845132
entropic_clustering_split,0,2863.0,0.9759383103425421,0.5493487136284103,16.5314218822691,2.1352625963247763e-05,0.3006535947712418,19.66769420694499
entropic_clustering_split,1,2819.0,0.9897095284813797,0.2986408255726152,18.62892035624911,1.4775440327677408e-05,0.2973856209150327,18.11638756213589
entropic_clustering_split,2,1599.0,0.9665014417255408,0.5889312603891659,22.634996789766536,3.9763502460994156e-05,0.35,18.293452535273353
entropic_clustering_split,3,989.0,0.9775074482359609,0.5643179024989758,13.91620902886585,7.113133790663364e-05,0.2125,10.67116062217697
entropic_clustering_split,4,469.0,0.9946115556777608,0.3931623931623932,17.05045992605986,6.629719533703235e-06,0.2375,16.015133466416632
entropic_clustering_split,5,5763.0,0.9938407354634196,0.5175432530736996,33.192956122070214,2.122757920642496e-06,0.39215686274509803,24.247961215890854
entropic_clustering_split,6,712.0,0.9719926517282047,0.49313276651406146,29.9418074816358,3.114912666952512e-05,0.27205882352941174,17.096942078782714
entropic_clustering_split,weighted_average,,0.9847725095992672,0.48853495497278887,24.346464880591892,1.8025255592741075e-05,0.33087992569623265,20.15307179929022
frequency_based,0,3817.0,0.9775245654887286,0.4239616210074486,30.981231311169385,2.518365142287248e-06,0.3431372549019608,19.80141024617378
frequency_based,1,2680.0,0.9597514060351546,0.825098382160035,32.83293943378016,2.964012837939593e-06,0.36764705882352944,21.284981541134414
frequency_based,2,955.0,0.8957270795570703,0.46181027453112256,19.54362530279419,4.4303593041866875e-05,0.38571428571428573,19.42866344212464
frequency_based,3,828.0,0.9744006355553578,0.6803942273847237,7.935323497069712,6.546804187478912e-05,0.2571428571428571,12.232758622717247
frequency_based,4,2867.0,0.9879337323465762,0.6668714483182308,24.635664355399342,8.536313737237501e-06,0.3602941176470588,20.262614449662944
frequency_based,5,2958.0,0.9877552381025325,0.5988373622326854,26.25392899130827,1.4541897036835908e-05,0.34191176470588236,20.178016552146225
frequency_based,6,1109.0,0.9406095025022612,0.8023502215372761,14.050567935023334,0.0002503874154075553,0.5075757575757576,15.201918237407662
frequency_based,weighted_average,,0.9703490249166205,0.618312617294833,25.98619029316204,3.0185474614677014e-05,0.3604285657042792,19.452297034339537
random_clustering,0,2326.0,0.9915258447782687,0.5368821553437992,27.063632176447683,2.0645824587703055e-06,0.34967320261437906,22.5351190993635
random_clustering,1,2244.0,0.956795857003753,0.4655955136193698,24.83779759706974,9.531417676687918e-06,0.3786764705882353,20.98320334844607
random_clustering,2,2268.0,0.9465623213562944,0.5977305522760068,19.39697433863399,1.3199216689690226e-05,0.32679738562091504,21.07919981113256
random_clustering,3,2075.0,0.9560501425143795,0.5604532839962997,25.477586691237168,6.006126427554443e-06,0.3713235294117647,22.13690972804932
random_clustering,4,2185.0,0.9556847625592246,0.67207377367924,26.845161881675832,2.989670116542693e-06,0.3464052287581699,21.747690878306738
random_clustering,5,2085.0,0.8922107792386842,0.7586206896551724,26.81787998128352,3.798229151995546e-06,0.3860294117647059,22.06484046752168
random_clustering,6,2031.0,0.9573856554283745,0.30136302005280813,20.408637722493605,4.752900760123392e-06,0.3639705882352941,21.487313768781345
random_clustering,weighted_average,,0.9515464280073406,0.5570166497892254,24.422654010871774,6.0926866231988575e-06,0.3599154513257913,21.71745362197064
