method,cluster,num_traces,replay_fitness,replay_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,92426.0,0.8849105748518131,0.3658954173900275,26.273173689265285,2.0622235708709466e-07,0.30752688172043013,29.931593065888325
entropic_clustering,0,53328.0,0.8849206433302632,0.2658928174106975,27.648849819121764,1.4808068984406002e-07,0.31264367816091954,31.076235507456033
entropic_clustering,1,13000.0,0.9727220630372493,0.603167037390107,25.036307589700094,1.1312127543065672e-06,0.1394736842105263,10.199477427778794
entropic_clustering,2,12770.0,0.9963000715159118,0.3243429101464109,20.837383583073503,3.2352012696332936e-07,0.15942028985507245,14.240820732002634
entropic_clustering,3,13259.0,0.9632935399823901,0.40169259489732423,17.271562876232924,9.399865474128448e-07,0.1880952380952381,12.562828983198447
entropic_clustering,weighted_average,,0.9239310051959811,0.3409444301055941,24.849517658131465,4.2441013120237806e-07,0.24920224592674511,23.15203529714739
entropic_clustering_split,0,20386.0,0.8986659813457015,0.7561075754465202,21.78444653845691,3.7352962933605785e-07,0.1541501976284585,14.243567060358087
entropic_clustering_split,1,14366.0,0.9170264916319336,0.407719651880201,19.537688616869158,2.3173133206169613e-06,0.13333333333333333,11.7866687945791
entropic_clustering_split,2,50087.0,0.8734376693136852,0.4926891630106547,30.562379216868,1.4880686235424852e-07,0.3137931034482759,31.488969219613626
entropic_clustering_split,3,7518.0,0.9517506507236867,0.5397803200677944,15.361821442602274,1.6569419101808722e-06,0.15,15.9363799571286
entropic_clustering_split,weighted_average,,0.8921613002755941,0.5414500265918996,25.67259897185569,6.584825923655509e-07,0.23715178890538038,23.35171506021053
frequency_based,0,53245.0,0.9502308141375497,0.29742588731988095,28.400897142032985,2.647811189053848e-07,0.2574712643678161,25.27631398839837
frequency_based,1,19093.0,0.9397968140719093,0.3779809332103218,22.117253450467015,2.3118772424399866e-07,0.24,22.12841489004803
frequency_based,2,15080.0,0.8863148947268457,0.562076415401462,25.79201787386951,6.07419029238682e-07,0.1984126984126984,27.125918841864685
frequency_based,3,4939.0,0.9499319228639926,0.5275690128631305,11.672847314640713,4.6241117097148885e-06,0.17786561264822134,18.805471306468377
frequency_based,weighted_average,,0.9376216491368807,0.3695984822689865,25.781330174023363,5.469071601536325e-07,0.23995928001339825,24.581507007870815
random_clustering,0,25579.0,0.9067620529351935,0.4569392067185536,23.902693950602288,3.0676532687373664e-07,0.2526455026455027,26.000192607226296
random_clustering,1,22573.0,0.867460086927224,0.4849889367648771,26.910945738369474,2.7323645388378674e-07,0.25,27.667340738174726
random_clustering,2,20411.0,0.8838257086305612,0.3844333621698641,25.724581848886213,8.980235201971362e-07,0.2149425287356322,25.344171202593138
random_clustering,3,23794.0,0.8552685589801816,0.5288305738178161,28.044832575474647,4.878129616082559e-07,0.22528735632183908,26.569531610052042
random_clustering,weighted_average,,0.8788209851496949,0.4662924008674779,26.107723000239613,4.7588267753253805e-07,0.23661821651324905,26.409358497231032
