method,cluster,num_traces,replay_fitness,replay_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,262200.0,0.99940675227727,0.1500177824411657,19.599280524697782,2.313623559957734e-06,0.21076923076923076,34.25864064384922
entropic_clustering,0,212187.0,0.9993020160368814,0.13532039012375485,20.37300361902179,2.2186043329485277e-06,0.2076923076923077,32.44777694163312
entropic_clustering,1,23418.0,0.9463110263758632,0.6249308245711123,18.24461578650374,1.626972788321488e-05,0.15441176470588236,11.542290413994744
entropic_clustering,2,26595.0,0.9864359521075939,0.7634913973982376,7.4718556487213315,0.00025886515103002865,0.08874458874458875,10.35913901737401
entropic_clustering,weighted_average,,0.9932641977070524,0.24276472686041806,18.87434375429239,2.9505271459985078e-05,0.1908687442252189,28.340179652922572
entropic_clustering_split,0,34553.0,0.9879068104514397,0.6022501555320696,9.292361540922403,6.136431226617656e-05,0.1394736842105263,13.512637701141406
entropic_clustering_split,1,203693.0,0.9394586272940816,0.5366430260047281,31.864866034250515,2.249910241819458e-06,0.20615384615384616,32.901317885161276
entropic_clustering_split,2,23954.0,0.962100994675487,0.896197099733649,3.8566535857194655,4.139748726708698e-05,0.13742690058479531,9.890438040300982
entropic_clustering_split,weighted_average,,0.9479117369084614,0.5781368529637702,26.331469891038925,1.3616504418825061e-05,0.19108792361460675,28.244034581567753
frequency_based,0,98795.0,0.9503944784085812,0.7532338047385406,32.27795221800521,2.564105696237084e-06,0.17846153846153845,30.348736571675484
frequency_based,1,87927.0,0.977784503578833,0.32147419473574057,11.913149647906028,3.125601487879448e-06,0.20833333333333334,31.5424819092966
frequency_based,2,75478.0,0.9663964172670094,0.8671381999123025,33.21928094887443,2.841744086872223e-06,0.16307692307692306,30.06350330283223
frequency_based,weighted_average,,0.9641859241915757,0.6412351346783156,25.719728016508018,2.832321679914037e-06,0.18405016282344658,30.666942558079988
random_clustering,0,90688.0,0.9792427684827458,0.1645593197379439,13.424213968173238,2.514952315392776e-06,0.20153846153846153,32.092254523456496
random_clustering,1,86057.0,0.9691715199214697,0.5295811427508145,19.939836487031894,2.5803885101789915e-06,0.19692307692307692,31.597982170752676
random_clustering,2,85455.0,0.9750993919450095,0.2597626398331877,25.793381341373276,2.3706950654552643e-06,0.19384615384615383,31.62364140307552
random_clustering,weighted_average,,0.9745868810705796,0.31539182447386177,19.59401612294909,2.4894135637577925e-06,0.1975165991902834,31.777300556794447
