method,cluster,num_traces,replay_fitness,replay_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,92426.0,0.8849105748518131,0.3658954173900275,26.273173689265285,2.0622235708709466e-07,0.30752688172043013,29.931593065888325
entropic_clustering,0,57888.0,0.8559523601319516,0.5259997521759951,29.955576491782725,1.5589866985093984e-07,0.3160919540229885,31.05132513346596
entropic_clustering,1,15539.0,0.9876764178261974,0.465911799761621,21.069622575594977,4.2269512333195045e-07,0.14523809523809525,11.151287587674338
entropic_clustering,2,18930.0,0.9052396235800009,0.4459120137086239,17.57297875995673,3.891083604527989e-06,0.17,13.812667770480235
entropic_clustering,weighted_average,,0.888217029075101,0.49947477213382946,25.922515511379427,9.663710856296894e-07,0.25740210050551143,24.169827604254575
entropic_clustering_split,0,27856.0,0.9650567244143189,0.4650175835965906,18.216679817838113,1.1011533439167346e-06,0.16833333333333333,14.861018408945881
entropic_clustering_split,1,53150.0,0.9041089737527921,0.33662476051182844,31.260063925825833,1.5480911560836962e-07,0.31494252873563217,31.154693814771054
entropic_clustering_split,2,11351.0,0.991130767391824,0.5309995691512279,24.383025788950857,2.324456167807364e-06,0.11,14.817283354719113
entropic_clustering_split,weighted_average,,0.9331868446453517,0.39923895253533465,26.480807696154297,7.068953517709625e-07,0.2455352462253233,24.232396985762797
frequency_based,0,19623.0,0.9083965546135725,0.47159207956689764,19.330889832999922,4.4583098610952236e-07,0.225,22.38072637003401
frequency_based,1,57080.0,0.955029787196544,0.3024679306461664,27.946577084890222,2.7071707343799894e-07,0.27586206896551724,25.95804137048618
frequency_based,2,15654.0,0.9083519096650989,0.63854837144613,25.552190725142747,6.145434270038772e-07,0.2037037037037037,27.96823575828634
frequency_based,weighted_average,,0.9372100288906993,0.39536534388559746,25.71017535010747,3.662000151432683e-07,0.2528250124444222,25.53868962338256
random_clustering,0,32514.0,0.9052529338540414,0.5183722192078133,24.455600585846753,3.290969225014189e-07,0.26587301587301587,25.43255482336589
random_clustering,1,30148.0,0.8756200556192444,0.5770655698561977,28.32127606161574,7.59002867792528e-07,0.23118279569892472,28.132140566710373
random_clustering,2,29695.0,0.9008712782593833,0.2832169251460628,25.920268070187696,2.644978508567739e-07,0.2540229885057471,27.1390739715611
random_clustering,weighted_average,,0.894171096246648,0.46192333799885044,26.188394907782154,4.4866051818067035e-07,0.25073905395914314,26.862464814985433
