method,cluster,num_traces,replay_fitness,replay_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,262200.0,0.99940675227727,0.1500177824411657,19.599280524697782,2.313623559957734e-06,0.21076923076923076,34.25864064384922
entropic_clustering,0,226785.0,0.9993163730557699,0.1384803252803486,21.26388241989472,2.251663144978301e-06,0.20923076923076922,33.03596835630354
entropic_clustering,1,35415.0,0.9830957447863649,0.8207568870146229,9.56962569800724,2.420596397726534e-05,0.17279411764705882,11.731426096086176
entropic_clustering,weighted_average,,0.9971254746951254,0.23063449932237498,19.68435495305397,5.217000917577254e-06,0.20430931989500603,30.158392596785625
entropic_clustering_split,0,227506.0,0.9993177706406857,0.1389446448487811,21.289958633377793,2.2567753426574067e-06,0.20923076923076922,33.02861112697405
entropic_clustering_split,1,34694.0,0.9823673036506857,0.9194303356239418,9.337410636072251,9.760908108059683e-06,0.1068840579710145,14.795713235017635
entropic_clustering_split,weighted_average,,0.9970749045012842,0.24221760654120456,19.70841134040099,3.2497134897316494e-06,0.1956883710597321,30.616055217502133
frequency_based,0,78018.0,0.9661793212671926,0.8673016400402396,33.21928094887449,2.787133809409376e-06,0.16307692307692306,30.13974694552692
frequency_based,1,184182.0,0.9924407147780657,0.16918197349657227,17.70522760471296,2.3970714924324334e-06,0.20461538461538462,33.637052052124496
frequency_based,weighted_average,,0.9846265980773361,0.3769085186697372,22.32145725309128,2.513135115033147e-06,0.19225555359971835,32.596423715715154
random_clustering,0,141414.0,0.9933980194972383,0.21218712055871858,15.073957909410819,2.6252622040172835e-06,0.20461538461538462,33.21675373774525
random_clustering,1,120786.0,0.963372894695121,0.4737420355602766,27.883049684045435,2.2592191974105967e-06,0.19846153846153847,32.75248924591056
random_clustering,weighted_average,,0.9795665369482355,0.33267595337099237,20.974640438362066,2.4566395091431596e-06,0.20178053159654988,33.00288397836026
