method,cluster,num_traces,replay_fitness,replay_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,451359.0,0.99049272869016,0.5881226931074074,3.4503908320667636,1.8570968187122383e-07,0.41578947368421054,18.223095414545302
entropic_clustering,0,45321.0,0.8455957724833721,0.7145723549464359,3.9731711535242855,8.12269461203001e-08,0.42105263157894735,23.71469339522122
entropic_clustering,1,257273.0,0.816971071081072,0.5623207875163014,1.409062559095734,4.846226325307465e-07,0.2647058823529412,9.173234718660293
entropic_clustering,2,117140.0,0.9952320609185227,0.7231927762410333,0.6896643963646077,8.296784767672676e-08,0.17973856209150327,7.920957633341566
entropic_clustering,3,31625.0,0.9981052908335206,0.7459450513075141,0.6488619636815707,8.570101645832103e-08,0.20175438596491227,13.993731682154117
entropic_clustering,weighted_average,,0.8788002627920688,0.6322249112606232,1.4265571055560888,3.1192632314088574e-07,0.25394256103438007,10.64609762241689
entropic_clustering_split,0,40639.0,0.9832658113245063,0.8151387784467417,1.2334739056161628,2.3930122481910476e-07,0.24836601307189543,13.94623512791576
entropic_clustering_split,1,130147.0,0.979931913829458,0.6137050418787978,1.5168655630350378,9.555911606131718e-08,0.2581699346405229,13.337533548324537
entropic_clustering_split,2,212002.0,0.9979099325173236,0.627556439351395,0.4969208291991543,1.4204454502704403e-07,0.42810457516339867,15.971770113106762
entropic_clustering_split,3,68571.0,0.9875206871210099,0.5806209003770911,4.648736589396997,3.5303384518289596e-07,0.2657894736842105,16.192625354443503
entropic_clustering_split,weighted_average,,0.9898292061212726,0.6333213050317574,1.4880823796270306,1.6945116013265624e-07,0.338262591490764,15.06338136333953
frequency_based,0,22911.0,0.9993355398425354,0.454473405640875,7.4639665522181975,2.1786701272250946e-07,0.2894736842105263,13.902972719927519
frequency_based,1,22465.0,0.8442881354433336,0.6325604875058595,6.085971510761842,2.2166225334813351e-07,0.3,16.467152618321254
frequency_based,2,358926.0,0.994254452653447,0.6417592310261213,2.0128101949528725,3.087955161959052e-07,0.27485380116959063,12.477921529783686
frequency_based,3,47057.0,0.9984182746243051,0.797597611158464,1.6111037286046643,1.4117242027239357e-07,0.24761904761904763,9.985850064760525
frequency_based,weighted_average,,0.987482363125924,0.6480418826079078,2.450359708918489,2.8236743629093636e-07,0.2740080878886948,12.48899479361976
random_clustering,0,21253.0,0.8282484163860936,0.4319037697158282,9.082444102764745,6.775045301474924e-08,0.3538011695906433,17.511550593957637
random_clustering,1,62147.0,0.9924301260318886,0.5312733697362939,4.9516465876770654,2.2523347615702294e-07,0.33157894736842103,19.4487681913885
random_clustering,2,48395.0,0.9990961659121205,0.5865068326820762,1.8080580944684495,8.999058635810162e-08,0.34210526315789475,20.401219357710712
random_clustering,3,319564.0,0.9979255423492883,0.5053961537088547,1.4162551486100676,8.00245960427037e-08,0.3508771929824561,17.58351929434511
random_clustering,weighted_average,,0.9893048673020423,0.514195377866039,2.3060231363341686,1.0050881816302292e-07,0.34741719254116377,18.139069681025774
