method,cluster,num_traces,replay_fitness,replay_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,15214.0,0.9669797292104476,0.6157229638312673,24.44367193092122,3.0503634993874277e-06,0.4411764705882353,23.580491308820598
entropic_clustering,0,10121.0,0.9846004993405617,0.4923183714087388,28.274178692270542,2.693998356004181e-06,0.4150326797385621,23.308146155960458
entropic_clustering,1,1533.0,0.9665605447043837,0.32217261904761907,15.864496024728195,8.3757925013471e-06,0.3014705882352941,18.78548588646894
entropic_clustering,2,2120.0,0.9937984881790065,0.5464034095851091,14.937443757206223,3.9979130039007514e-05,0.2867647058823529,14.645660175701519
entropic_clustering,3,1440.0,0.9856852916939358,0.5658983451536643,15.823837579570387,4.3299669887444696e-05,0.2908496732026144,18.45173543698721
entropic_clustering,weighted_average,,0.9841671213248592,0.4896748854587586,23.986916118722036,1.2305332429755469e-05,0.37396246018673895,21.185697102023234
entropic_clustering_split,0,2859.0,0.9651872798010646,0.5322265625,16.50228157822784,2.0675089555250844e-05,0.30718954248366015,19.66532582075787
entropic_clustering_split,1,2738.0,0.9893821567310793,0.3028897762892353,17.877251769014425,3.6854650678804114e-05,0.2777777777777778,16.81156743053379
entropic_clustering_split,2,8132.0,0.9848869662771398,0.49606598708948246,31.247356175033225,2.329716798261207e-06,0.4150326797385621,24.704753619970973
entropic_clustering_split,3,1485.0,0.9938968568812938,0.4581319545914353,16.155230369940146,3.4942019415574276e-05,0.2647058823529412,14.022237665582873
entropic_clustering_split,weighted_average,,0.9828734337002342,0.46439348687047316,24.597210193929683,1.517367361854974e-05,0.3553926938638389,21.294552222777888
frequency_based,0,1753.0,1.0,0.5813188060379071,12.057776154089604,0.00016887213904694576,0.46153846153846156,18.17863474333887
frequency_based,1,5631.0,0.9872444007596326,0.5025194026725299,29.115536436250995,3.117076333542433e-06,0.369281045751634,20.58947163857261
frequency_based,2,4675.0,0.9764783005281548,0.6291473254618524,23.094331492005704,6.9008349742837595e-06,0.36764705882352944,20.70338422316166
frequency_based,3,3155.0,0.9616659091700752,0.8225314383510678,32.7791867860106,5.933555920337809e-06,0.3333333333333333,21.87733905954689
frequency_based,weighted_average,,0.9801015656026162,0.6168718981178681,26.059629374631164,2.396259294182435e-05,0.37195446025838313,20.613762815697818
random_clustering,0,3697.0,0.9439335496315908,0.6706384605581751,23.25994319934782,2.6790828597750166e-06,0.38235294117647056,23.507737449450122
random_clustering,1,4048.0,0.9558539266152387,0.8281062026130991,22.37954610933064,3.1551552445554594e-06,0.3758169934640523,21.8791697106643
random_clustering,2,3439.0,0.9683510355481206,0.37322780846096903,25.87604693881247,8.635044050521671e-06,0.3562091503267974,21.012627193787925
random_clustering,3,4030.0,0.9708814687391146,0.6169416477781877,25.42782892973333,8.273790487269983e-06,0.3627450980392157,22.58971316251938
random_clustering,weighted_average,,0.9597627552382738,0.6310851564811862,24.19129017141848,5.63401668962737e-06,0.3695104526188899,22.26725077584961
