method,cluster,num_traces,replay_fitness,replay_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,15214.0,0.9669797292104476,0.6157229638312673,24.44367193092122,3.0503634993874277e-06,0.4411764705882353,23.580491308820598
entropic_clustering,0,6560.0,0.9825329344533754,0.5341171530547975,27.91886434862529,2.345178531881544e-06,0.39869281045751637,23.972764707461554
entropic_clustering,1,973.0,0.9593270154046922,0.5118235561618918,16.46149743312982,9.838629750499543e-06,0.24583333333333332,12.96608150635489
entropic_clustering,2,946.0,0.9626070479450637,0.5732946298984034,12.737609217754486,0.00022530774938159527,0.17279411764705882,9.116025800223056
entropic_clustering,3,1735.0,0.9694284689171935,0.6426122728830991,17.34001235239986,1.2015177053650244e-05,0.2375,12.00362236685871
entropic_clustering,4,844.0,0.9702246890009038,0.5554595217516566,15.580983729498136,2.939274169781971e-05,0.2791666666666667,16.454761664291315
entropic_clustering,5,850.0,0.9982166740971913,0.4583412774070543,15.051792105891638,5.821877391509375e-06,0.29583333333333334,16.55195281054746
entropic_clustering,6,909.0,0.9791364296081277,0.5514581826946252,15.890195880415494,2.15286391171875e-05,0.26666666666666666,15.191783331416099
entropic_clustering,7,1142.0,0.9692200929096754,0.4874770521898767,20.52474734474676,4.517867965204743e-05,0.29411764705882354,18.32060915767635
entropic_clustering,8,1255.0,0.9648080206629088,0.5625794732061762,19.656422697429846,3.716107396605474e-05,0.2581699346405229,17.30830508190324
entropic_clustering,weighted_average,,0.9758444941486941,0.544333594072529,21.677147393637703,2.6718918347755646e-05,0.3167810586396603,18.649779631778717
entropic_clustering_split,0,4118.0,0.9885906769531675,0.3613771680041419,18.412898904841605,7.955455527897254e-06,0.31985294117647056,17.201147873756383
entropic_clustering_split,1,1830.0,0.9198595124543714,0.5302827877978178,16.46460877547002,2.004690807128499e-05,0.29411764705882354,18.150564893126344
entropic_clustering_split,2,1248.0,0.9980045610034207,0.417552916881776,18.720183572236053,5.041334530300086e-05,0.2973856209150327,18.773387877858937
entropic_clustering_split,3,1544.0,0.9730936963129377,0.49178962398857684,27.98930220162366,2.4114838550751172e-05,0.2875816993464052,20.17585886190412
entropic_clustering_split,4,566.0,0.9616175287018283,0.6389640510243526,27.07391432160536,7.198841450987781e-05,0.24632352941176472,17.743434862238598
entropic_clustering_split,5,250.0,0.9940944678209285,0.4022024121657053,7.864364466083302,0.0001946373407954014,0.20416666666666666,14.104916416425139
entropic_clustering_split,6,494.0,0.9513916700040048,0.7654196157735086,31.138909949119913,1.8529004517325297e-05,0.25833333333333336,17.016597106582537
entropic_clustering_split,7,4858.0,0.996117864059263,0.5255630306214096,33.17284626153802,2.166707004215117e-06,0.35947712418300654,23.435524593295586
entropic_clustering_split,8,306.0,0.9543813232723419,0.3528101015102748,32.82284841076634,9.844767759674268e-06,0.29523809523809524,19.72581449456215
entropic_clustering_split,weighted_average,,0.9791174948355311,0.47590801493046914,24.740558060757614,1.8515317529826117e-05,0.317162697645554,19.75099676411522
frequency_based,0,832.0,0.8984491444116844,0.4609130706691682,18.995676250205705,5.412799170805486e-05,0.38571428571428573,19.171118088638814
frequency_based,1,3620.0,0.9893465691793597,0.4585117925875164,30.049187548312656,3.4100160147967288e-06,0.3464052287581699,20.147136760926944
frequency_based,2,2021.0,0.9781637717121588,0.6026375625284219,24.391767421374748,6.736700077651196e-06,0.3416666666666667,17.869487125434617
frequency_based,3,2967.0,0.9623888910223262,0.8248308794269797,32.86068910267533,6.047553441940057e-06,0.3300653594771242,20.941208151624075
frequency_based,4,593.0,1.0,0.6188287368062648,6.015398687824579,0.00012645051990439483,0.5277777777777778,9.012504341329157
frequency_based,5,959.0,0.9287271589896162,0.8230025925053028,14.827301512630251,0.0002296047245549275,0.5,15.353456041219152
frequency_based,6,479.0,0.9744201679685551,0.6853333333333333,12.341242403398851,9.715824015983797e-05,0.2125,11.984661893780574
frequency_based,7,846.0,0.9584785787068786,0.8018936635105608,29.95592077334753,1.4440198833770826e-05,0.24183006535947713,16.681673968232577
frequency_based,8,2897.0,0.9779530975800601,0.5663430420711975,24.30619054528702,1.2555726726032858e-05,0.38333333333333336,18.50131650205178
frequency_based,weighted_average,,0.9698712171734423,0.6252197662093405,25.688944377479164,3.15000620297467e-05,0.35849073832679296,18.446815166248328
random_clustering,0,1812.0,0.9633937919704461,0.5037228160707703,26.999626465765875,9.874312056385493e-06,0.3333333333333333,20.874812853019925
random_clustering,1,1860.0,0.9426718146718147,0.5479254792547925,22.50480436112734,3.1230171281079593e-06,0.35661764705882354,21.0334143163826
random_clustering,2,1462.0,0.969498121454615,0.5829763456882101,25.749954609069174,2.9441530761562028e-06,0.3875,20.883090197960215
random_clustering,3,1759.0,0.9630030219393488,0.39221255153458545,26.75700295357952,2.063839893458512e-05,0.3333333333333333,21.07646989669344
random_clustering,4,1849.0,0.9532280594124164,0.48725004586314435,20.562842031226467,4.216413678729091e-06,0.3860294117647059,22.7986723478018
random_clustering,5,1616.0,0.9458151514611284,0.8216769452827712,25.256963135385156,2.852954771759908e-06,0.3639705882352941,21.706950209724184
random_clustering,6,1883.0,0.9677804468626997,0.3543946932006633,22.284791992278933,7.718867703152581e-06,0.35661764705882354,20.55414167457946
random_clustering,7,1470.0,0.9735462577096183,0.5156427758816837,19.859233974829667,1.1314697854318151e-05,0.29411764705882354,20.136626621625727
random_clustering,8,1503.0,0.9006859153917977,0.7836492437296573,27.464905452235634,7.901025714017339e-06,0.31699346405228757,22.123967576557167
random_clustering,weighted_average,,0.9536281170778363,0.5459445648235941,24.107092060152578,7.871523597338836e-06,0.3485222266900713,21.252904549785292
