method,cluster,num_traces,replay_fitness,replay_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,15214.0,0.9669797292104476,0.6157229638312673,24.44367193092122,3.0503634993874277e-06,0.4411764705882353,23.580491308820598
entropic_clustering,0,10286.0,0.9792856332997872,0.5431173891132823,27.854112871895666,2.7252969870313387e-06,0.42810457516339867,24.015826442352772
entropic_clustering,1,2678.0,0.9564540872840053,0.3241353543979505,17.028522831345875,2.1367254957323324e-05,0.30514705882352944,16.845567963128538
entropic_clustering,2,2250.0,0.9420589436295835,0.6201561492729747,15.540858397847298,3.909778196098288e-05,0.30514705882352944,15.66876387998173
entropic_clustering,weighted_average,,0.9697613180645945,0.5159649848403528,24.127561491903478,1.1385823780500044e-05,0.38827713724287316,21.51925466815155
entropic_clustering_split,0,3988.0,0.9420773753708913,0.3620581990758087,18.133509510457642,5.771909023489206e-06,0.33455882352941174,18.553827374726502
entropic_clustering_split,1,9647.0,0.9796337414737983,0.5096868866922343,28.311932845714146,2.64911520607633e-06,0.4215686274509804,24.135204608604273
entropic_clustering_split,2,1579.0,0.9897599284569458,0.4898964384945693,15.734782489260857,9.807832819327859e-06,0.31666666666666665,17.21546725171538
entropic_clustering_split,weighted_average,,0.9708401606421957,0.4689354522293437,24.338561432946786,4.2106583147372155e-06,0.3878736561010627,21.95400323518294
frequency_based,0,8488.0,0.9917043243867809,0.5498952243347464,30.711875873206278,2.61811174116881e-06,0.39869281045751637,22.113321333917437
frequency_based,1,4788.0,0.9710321651115099,0.6746907656216677,23.067075179856847,6.743876336230935e-06,0.3639705882352941,20.696343062395027
frequency_based,2,1938.0,0.9939238455306508,0.6203186426650114,12.891217860684716,8.23304041947167e-05,0.4380952380952381,19.10845487463638
frequency_based,weighted_average,,0.9854813148801963,0.5981403693594496,26.03593654442858,1.4070496627203599e-05,0.3927845617893097,21.284615986070982
random_clustering,0,4802.0,0.9611438751496257,0.6571677813317824,24.41915088866637,4.072513189472417e-06,0.39215686274509803,24.19863233156888
random_clustering,1,5372.0,0.9540286289836246,0.5665319112334423,25.425338576740383,2.580940926229279e-06,0.3758169934640523,21.34882214343249
random_clustering,2,5040.0,0.9528233319438807,0.6313481991147658,22.9894209605093,3.4961325778648416e-06,0.4411764705882353,22.65887014024064
random_clustering,weighted_average,,0.9558751331908567,0.616611281493341,24.300799463822276,3.3549054281575545e-06,0.40262623606911757,22.682293316519385
