method,cluster,num_traces,replay_fitness,replay_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,451359.0,0.99049272869016,0.5881226931074074,3.4503908320667636,1.8570968187122383e-07,0.41578947368421054,18.223095414545302
entropic_clustering,0,205334.0,0.9998887643564285,0.444423929098966,0.2019994795665753,1.424204804918899e-07,0.35947712418300654,17.620844883774357
entropic_clustering,1,23528.0,0.9988387588219085,0.958096729978461,0.12082361781824313,1.266275403595663e-07,0.22083333333333333,14.784514621725682
entropic_clustering,2,9965.0,0.9866131621187801,0.4650980889565365,0.9370277853743412,1.625709391146306e-06,0.19005847953216373,11.372894814613698
entropic_clustering,3,23761.0,0.9535004090250949,0.7799522305262347,5.837088926750479,2.1569957276532703e-07,0.28362573099415206,17.53393239616993
entropic_clustering,4,17212.0,0.9811100552094019,0.7677157423333798,1.706766044934082,5.424587739494503e-07,0.195906432748538,12.951876484454745
entropic_clustering,5,107181.0,0.9992166506979924,0.7133425328526417,0.1504422365156772,6.177558703268526e-08,0.14166666666666666,5.24276321921813
entropic_clustering,6,16455.0,0.9997852041455599,0.3903821382567626,4.171080066620214,1.5545171586597335e-07,0.21637426900584794,13.817058414500165
entropic_clustering,7,47923.0,0.9959755606775692,0.5944417200737271,5.29945452031667,1.207249926986022e-07,0.2222222222222222,10.552524756253913
entropic_clustering,weighted_average,,0.9958039380505891,0.5794643473008303,1.2417054696547267,1.724789419570438e-07,0.2667670676753201,13.323948188984634
entropic_clustering_split,0,40630.0,0.9832642159246012,0.7860971682924519,1.2327649784834047,2.396861910972753e-07,0.24509803921568626,14.027568456419605
entropic_clustering_split,1,130172.0,0.979906040503369,0.6077031035450663,1.5171470071547577,9.586078577719642e-08,0.26143790849673204,13.12939747299578
entropic_clustering_split,2,211964.0,0.9979037504237814,0.6275433781142271,0.4957446549105563,1.42020472717462e-07,0.42810457516339867,15.955886990784405
entropic_clustering_split,3,17386.0,0.9746925971574234,0.5400786837373424,2.1991970462435946,3.428312032793024e-07,0.2131578947368421,16.161637592194435
entropic_clustering_split,4,13103.0,0.9991140139479591,0.5605485232067511,2.9540133151170758,5.442710433405317e-07,0.22083333333333333,9.052380060746401
entropic_clustering_split,5,21107.0,0.9799169512573734,0.777715020866673,2.9166056876780813,1.6215377159711754e-07,0.2032967032967033,4.797635931368482
entropic_clustering_split,6,5287.0,0.9898077696843623,0.6238897396630934,4.486858667612214,6.829230588290093e-07,0.18681318681318682,6.908912046576793
entropic_clustering_split,7,11710.0,0.998161235451281,0.7472388903382903,3.3196797220570846,9.397634976196405e-07,0.17142857142857143,5.9764125222160605
entropic_clustering_split,weighted_average,,0.9896071863125177,0.6408651198733674,1.2268621323809576,1.84885952948575e-07,0.32926921288654787,13.887987481575443
frequency_based,0,876.0,0.9274041688759972,0.7407932011331444,11.02800553186182,1.3714559949015733e-06,0.22916666666666666,14.63118575328704
frequency_based,1,227016.0,0.997983283182882,0.6739795510164168,0.7728898301922266,5.404548920141584e-07,0.24836601307189543,9.225086056099315
frequency_based,2,13186.0,0.9972873993592749,0.4864129919842337,4.521014483439776,7.77663741292358e-08,0.23976608187134502,14.400652392324197
frequency_based,3,17790.0,0.9675338468031704,0.5044097549381616,7.146964203414066,2.463176595769244e-07,0.27485380116959063,11.935926460247579
frequency_based,4,45862.0,0.9987832698802216,0.7822138625995778,1.5074807336571434,8.122711861832576e-07,0.1987179487179487,5.775101584624117
frequency_based,5,134310.0,0.9912329525478167,0.8661664307673085,1.7314254047126951,2.825878001788023e-07,0.2549019607843137,8.793251085584929
frequency_based,6,9853.0,0.94157633314897,0.553191893483257,6.613106393938148,1.4059521959656702e-07,0.21052631578947367,13.357051738886092
frequency_based,7,2466.0,0.98725829887113,0.7664041994750657,4.048625130287105,5.930293377229168e-07,0.17647058823529413,9.154731025673277
frequency_based,weighted_average,,0.9934084943582322,0.7280006066472245,1.6587775032267202,4.59401862859548e-07,0.24480289676066644,9.104389296936166
random_clustering,0,25040.0,0.9820117946625606,0.5437534182357997,5.167580616724675,1.492480332720163e-07,0.2982456140350877,16.64979864554057
random_clustering,1,23458.0,0.9966219096334186,0.4931407651768114,4.216955001438404,7.868730328828419e-08,0.30116959064327486,17.914726886493277
random_clustering,2,10751.0,0.9506158557533759,0.4853436755563303,8.863932963660224,7.501926474344973e-08,0.30409356725146197,18.21959576786064
random_clustering,3,113579.0,0.9968525040337595,0.6289089815867199,0.7411955275379658,2.02627169709611e-07,0.28362573099415206,12.910166024986014
random_clustering,4,6830.0,0.9916898949385733,0.36878963545111465,8.412837001080783,7.201479644161803e-08,0.2807017543859649,20.17589899209237
random_clustering,5,22054.0,0.9815564553018004,0.5888537589079594,5.317322823202504,1.1343177710293685e-07,0.2719298245614035,15.101397889014539
random_clustering,6,240221.0,0.9976895946647892,0.694000832254485,1.6141281576222672,1.864769627450543e-07,0.3137254901960784,15.087776485729176
random_clustering,7,9426.0,0.9236072262773914,0.6228771117590759,8.413765210084966,9.831528222574824e-08,0.2953216374269006,17.12546099772183
random_clustering,weighted_average,,0.9930062668472404,0.6423328045463128,2.3253806492477227,1.7307648396761024e-07,0.3014842494399475,14.968196517944792
