method,cluster,num_traces,replay_fitness,replay_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,262200.0,0.99940675227727,0.1500177824411657,19.599280524697782,2.313623559957734e-06,0.21076923076923076,34.25864064384922
entropic_clustering,0,197835.0,0.9389885748656068,0.536879563891867,31.872197810407048,2.265733435759384e-06,0.20615384615384616,32.75803614244598
entropic_clustering,1,17920.0,0.9852915303142264,0.8870057965740428,2.071542633905699,0.0002099557086523596,0.08893280632411067,10.012100803835848
entropic_clustering,2,11745.0,0.9767873689320753,0.8503355968128116,10.328225833976378,2.6422003880961828e-05,0.08333333333333333,10.231997074245157
entropic_clustering,3,20844.0,0.9897802172565051,0.8851337576732281,8.948709051476644,1.1976044793899064e-05,0.09740259740259741,13.761688820041135
entropic_clustering,4,13856.0,0.996692157211453,0.6823988804622607,10.919302150420963,0.00020105186383731437,0.08498023715415019,7.69246891309289
entropic_clustering,weighted_average,,0.9509334170812052,0.6102248318624969,25.94083925364887,2.881913581963958e-05,0.17759198302609405,27.359699554947756
entropic_clustering_split,0,33426.0,0.9999411818679895,0.5821564891342307,8.849615055276866,1.9676905628466404e-05,0.12280701754385964,10.941140970248055
entropic_clustering_split,1,14964.0,0.9607187338656266,0.8715715269618766,18.65369626649511,8.018320567047207e-06,0.08874458874458875,10.432818510199471
entropic_clustering_split,2,14271.0,1.0,0.6655247442248045,0.7600044480702602,0.00265937011999615,0.09941520467836257,6.1468363783001685
entropic_clustering_split,3,186936.0,0.9367088050262716,0.552447207809617,32.965462685325704,2.366168680816603e-06,0.20307692307692307,31.763691705487485
entropic_clustering_split,4,12603.0,0.9657811363380452,0.9052736490878364,25.379028878593548,7.033191603637942e-06,0.10333333333333333,20.002434255211092
entropic_clustering_split,weighted_average,,0.9509823261492911,0.5975610137248019,26.9567917648699,0.0001497350831474647,0.17588243124587216,25.932207962579295
frequency_based,0,34334.0,0.9929363352816293,0.5739470264485553,33.17347753995324,4.098505199912587e-06,0.15538461538461537,29.174859402433995
frequency_based,1,31717.0,0.953165999415758,0.9136935187078307,31.34643140496277,5.5868833474471695e-06,0.1676923076923077,29.340949414669826
frequency_based,2,67101.0,0.9303272154349795,0.8530199855663768,10.006133075091197,3.025669193156076e-06,0.165,29.98398316064692
frequency_based,3,61826.0,0.9678149575436432,0.8722028075578985,33.219280948873646,2.7219862831169166e-06,0.16307692307692306,30.095435293782298
frequency_based,4,67222.0,0.9531912157247631,0.5613864650675333,31.976606802244135,4.332342571847378e-06,0.17384615384615384,29.99704364176242
frequency_based,weighted_average,,0.9559896113290425,0.753571092010964,26.727540826106672,3.739362858502889e-06,0.16588107287449394,29.82987574191746
random_clustering,0,57938.0,0.9866593070375915,0.24436302662535037,9.82202741270095,3.151696815217337e-06,0.205,29.894777618433857
random_clustering,1,53208.0,0.966867220141307,0.5564007350335073,27.175257885808765,2.583568498836264e-06,0.20666666666666667,31.67370485979837
random_clustering,2,44851.0,0.9641224244203783,0.5655333112728878,28.748883625820913,2.3193655769918187e-06,0.20153846153846153,32.28751796941597
random_clustering,3,48108.0,0.9653764706624708,0.43762404786505515,28.005494474768767,2.6513756637117534e-06,0.2,33.03577943368701
random_clustering,4,58095.0,0.9748972248967113,0.539985412794391,16.849039634150614,3.1816197860245133e-06,0.2,30.259129623304922
random_clustering,weighted_average,,0.9722768053741633,0.46358230412343593,21.4742914228262,2.8088633491942838e-06,0.2027208678049639,31.322101429233264
