method,cluster,num_traces,replay_fitness,replay_precision,align_fitness,align_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,21348.0,0.9882871286828675,0.7959854878649629,0.9784476270770972,0.7959854878649629,3.6205844079158873,2.8170768599534636e-06,0.2791666666666667,12.729223603554367
entropic_clustering,0,15331.0,0.9875632563079163,0.6964673351250775,0.9762399561086228,0.6964904119501731,2.2792177297855143,6.922276542948901e-06,0.29545454545454547,7.572110939508506
entropic_clustering,1,6017.0,0.9671808509222555,0.8630124803604778,0.9629716383290581,0.8630124803604778,4.514855418538009,3.3009862883440106e-06,0.25,11.37146131126978
entropic_clustering,weighted_average,,0.98181841214427,0.7434086007650159,0.972500239597491,0.7434251733153973,2.9093391450573787,5.901604655092538e-06,0.28264304086395153,8.642969623548582
entropic_clustering_split,0,5511.0,0.9801075200919172,0.9524543726917423,0.9793349726978638,0.9524543726917423,3.770000381087572,3.2786603425468237e-06,0.24583333333333332,10.90482311763279
entropic_clustering_split,1,15837.0,0.9858543726742023,0.7308707124010554,0.9730363427841735,0.7308960895034039,2.4849239915644663,7.220537297860393e-06,0.32575757575757575,7.19526629145238
entropic_clustering_split,weighted_average,,0.9843708189651441,0.78807267754355,0.9746623381680197,0.7880915035305227,2.8166672922325304,6.202939213696392e-06,0.30512508091028323,8.152890784101821
frequency_based,0,6826.0,0.9914610012798818,0.9133172085082165,0.985682863925158,0.916091172576663,4.85926220560291,0.0001627133884879581,0.23076923076923078,6.873115989307002
frequency_based,1,14522.0,0.9957332180229281,0.5703852396002391,0.9876315527548992,0.5703852396002391,2.473089913532901,2.4892166393147007e-05,0.24583333333333332,9.048729148772615
frequency_based,weighted_average,,0.9943671813221582,0.6800373671890463,0.9870084616010761,0.6809243392113066,3.2360659330977266,6.89603536715422e-05,0.2410166027682891,8.353079185004944
random_clustering,0,5815.0,0.9520235206533154,0.859071410547565,0.920627563898823,0.859300711069971,5.932103763453663,8.667154155939889e-05,0.2571428571428571,11.638682417868385
random_clustering,1,15533.0,0.8617883314219862,0.712377107506426,0.8823740047117367,0.712377107506426,2.5044194504154795,2.5671000433575124e-05,0.23333333333333334,8.325888845021016
random_clustering,weighted_average,,0.8863675718838646,0.7523352943241243,0.892793924454706,0.7523977536897694,3.438089315523079,4.228699006476611e-05,0.23981882991157863,9.228263523028671
trace2vec_based,0,7039.0,0.9940405142671498,0.8951715499187756,0.9935187702334952,0.8951715499187756,4.805591857508778,6.2326963319540284e-06,0.4642857142857143,4.586837597341907
trace2vec_based,1,14309.0,0.9867423458418036,0.7228750055425,0.9829136910285116,0.7228750055425,2.395760355180646,2.9157304607266266e-06,0.25416666666666665,12.495202263954123
trace2vec_based,weighted_average,,0.989148744921156,0.7796857314121179,0.9864104660202616,0.7796857314121179,3.1903455128013936,4.009421802658877e-06,0.3234484718095595,9.88760535144319
