method,cluster,num_traces,replay_fitness,replay_precision,align_fitness,align_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,561470.0,0.9288043243276407,0.8127643151921125,0.8783597869698797,0.8127643151921125,2.9377256025815264,1.872845030380583e-07,0.5,11.42773673423794
entropic_clustering,0,43878.0,0.9953362591782996,0.8028037209991846,0.9947708259509506,0.8028037209991846,0.29494027691246216,2.7794730232248384e-07,0.28205128205128205,7.095224047688615
entropic_clustering,1,37286.0,0.9755913657963492,0.9994920312400787,0.9665943051055003,0.9994920312400787,3.3789334459383853,1.9069210044276007e-07,0.3525641025641026,8.340647335837325
entropic_clustering,2,282847.0,0.9999602253542975,0.8569543498464522,0.9999038027152899,0.8569543498464522,0.017636158713411645,7.996887144415231e-07,0.1987179487179487,6.357311761050005
entropic_clustering,3,28279.0,0.9921610478405001,0.7348290412389072,0.9742563675261834,0.7348290412389072,1.6346780399840168,2.2337668868975098e-07,0.2948717948717949,6.98775529450427
entropic_clustering,4,23994.0,0.9958384783177588,0.7877847064418961,0.9947206365315986,0.7877847064418961,2.8080701202126512,2.3218720370433834e-07,0.25,4.22715134604637
entropic_clustering,5,49662.0,0.9975287750500035,0.9186235503259121,0.9961023251885065,0.9186235503259121,0.33789011044214323,2.3325639702179672e-07,0.23076923076923078,3.6120794800954337
entropic_clustering,6,95524.0,0.9993963993049091,0.7158085223231568,0.9987194500900443,0.7158085223231568,0.11641131153745486,2.743145202141512e-07,0.27564102564102566,7.974866917853957
entropic_clustering,weighted_average,,0.997100647052324,0.8345225235258943,0.9952396631021715,0.8345225235258943,0.5083457781616255,5.2571115066705e-07,0.23840330076771918,6.51979171991046
entropic_clustering_split,0,369148.0,0.9652966063154333,0.7536204295821028,0.9684584790916557,0.7537021144855143,1.2021084572362286,1.8376137702286075e-07,0.41025641025641024,7.737118578757707
entropic_clustering_split,1,113818.0,0.995988294170872,0.7874475907012144,0.9916545223919326,0.7874475907012144,0.5805117560116287,2.451229856819048e-07,0.36538461538461536,7.123850520950639
entropic_clustering_split,2,44176.0,0.9903153649849754,0.5040459317117951,0.9935745010535229,0.5040459317117951,0.26533222285434777,2.2368866081128336e-07,0.3141025641025641,8.468901108750934
entropic_clustering_split,3,10768.0,0.983153566242267,0.8394740644415547,0.9867676564262068,0.8394740644415547,0.6039654299900312,2.4406310566013377e-07,0.2564102564102564,7.869206683514627
entropic_clustering_split,4,3280.0,0.9959484346224677,0.8568418279994732,0.9941525971549926,0.8568418279994732,0.4301560654083525,2.3600320846895562e-07,0.15384615384615385,3.3293920053039634
entropic_clustering_split,5,19838.0,0.9998991664425921,1.0,0.9997985127104815,1.0,2.016271201546146,6.341488139811767e-07,0.18055555555555555,1.826567446278248
entropic_clustering_split,6,442.0,0.9856972586412396,0.8855185909980431,0.9837904201784863,0.8855185909980431,7.176170826222022,3.567249657206507e-07,0.16666666666666666,5.273925162964643
entropic_clustering_split,weighted_average,,0.9752468790437818,0.7518998600745743,0.9767573781890524,0.7519535652034761,1.019885307034248,2.1685272894671293e-07,0.3808389462703139,7.436388384689782
frequency_based,0,2300.0,0.9141137413726944,0.7188693659281895,0.9490256826977228,0.7188693659281895,7.652198951108395,9.342310521320759e-07,0.26282051282051283,10.596922011692756
frequency_based,1,397431.0,0.9885363332897754,0.9999882669670324,0.9817109536775991,0.9999882669670324,1.9694815112822854,3.75292712239637e-07,0.3,3.6038357870404716
frequency_based,2,3181.0,0.9903879162375557,0.7575055507288349,0.9793562494969451,0.7586775256932325,7.576304614781784,2.1494078556434982e-07,0.2948717948717949,8.270251997301253
frequency_based,3,41363.0,0.9981438571376579,0.6667313743094481,0.9981186909276236,0.6667313743094481,0.07192732692042315,6.8384775433018506e-06,0.3055555555555556,3.044918289533716
frequency_based,4,94591.0,0.9995189013900095,0.9966485326149864,0.9989637753208848,0.9966485326149864,0.1702865437046543,2.6710901124072986e-07,0.23076923076923078,8.273582757489134
frequency_based,5,18691.0,0.9769905040175311,0.999529476889012,0.9402447830490862,0.999972283045539,2.6652119995097063,3.0091670359758167e-07,0.38181818181818183,5.98367096117735
frequency_based,6,3913.0,0.9886363636363636,0.946524064171123,0.9751959808322905,0.947374589779653,6.519159670131681,1.0063012553357935e-06,0.28205128205128205,7.265242985500928
frequency_based,weighted_average,,0.9904163168255928,0.9719616487564036,0.9842532643383988,0.9719889568030302,1.636491607438755,8.365069585228648e-07,0.2911631813171521,4.509198647248934
random_clustering,0,116106.0,0.990784370884561,0.5051697283683321,0.9784664049867074,0.5051697283683321,0.9323655388396322,1.9556030176496053e-07,0.38461538461538464,9.53140077866668
random_clustering,1,10629.0,0.9946005112670222,0.49216216216216213,0.992500458000831,0.49216216216216213,1.5634452989763188,2.3690679416878967e-07,0.3269230769230769,6.742406127955549
random_clustering,2,4135.0,0.9784697943320744,0.6850732791553795,0.9598582422767199,0.6850732791553795,8.625337826344236,2.1013804369042632e-07,0.358974358974359,12.163679932199065
random_clustering,3,38159.0,0.9985374583958967,0.5038725361722894,0.9976722116886693,0.5038725361722894,3.5161000807537253,2.134730927520844e-07,0.3269230769230769,8.2938724425224
random_clustering,4,11135.0,0.9761461543497847,0.500046496489515,0.957224202975403,0.49994189154638213,1.946075448680282,2.0032469979977654e-07,0.3269230769230769,14.600384150825692
random_clustering,5,328006.0,0.9996489908172886,0.5828433193184952,0.999363141276473,0.5828433193184952,0.9666527524558853,2.159543549212242e-07,0.3269230769230769,6.591795258152289
random_clustering,6,53300.0,0.9987849918011886,0.5791601112654761,0.998722197553963,0.5791601112654761,1.4903482363084035,2.0183411464550475e-07,0.36538461538461536,9.533356046654696
random_clustering,weighted_average,,0.9969406679758064,0.5584587523570342,0.993609608154323,0.5584566778454098,1.2696684454504896,2.102718671560302e-07,0.34274040488041235,7.797303682916998
trace2vec_based,0,8960.0,0.9959079630375303,0.7050244242847175,0.9951242338961392,0.7050244242847175,8.996037575165799,2.2327421003087659e-07,0.44871794871794873,11.48250097297895
trace2vec_based,1,91845.0,0.9761122906667941,0.9755876813189501,0.9799295520169552,0.9755876813189501,2.6139176750488775,6.310692408487591e-07,0.26785714285714285,2.053256650784399
trace2vec_based,2,387849.0,1.0,0.9006165533280371,0.9999287466730329,0.9006165533280371,1.2727554445125864,9.146501649389539e-07,0.2857142857142857,1.5491042587946815
trace2vec_based,3,2359.0,0.9918557300756253,0.8409878682842288,0.9860075219870293,0.8409878682842288,5.285485058908068,9.321689644337911e-07,0.3106060606060606,8.85137773190526
trace2vec_based,4,10887.0,1.0,0.9999549711815562,0.9999794566600114,0.9999549711815562,1.6262390230853097,1.5703773344245397e-05,0.4,1.6101055833892834
trace2vec_based,5,40770.0,1.0,1.0,1.0,1.0,0.0,0.0001866378778231836,0.25,0.0
trace2vec_based,6,18800.0,1.0,0.8668468852371694,0.9999767887723738,0.8668468852371694,2.6638507988663465,4.316082562115111e-07,0.4444444444444444,4.1803516360651924
trace2vec_based,weighted_average,,0.9959929405887337,0.9175204741465275,0.9965298930077143,0.9175204741465275,1.5932648413167096,1.4613806123609295e-05,0.29043658140016804,1.7975730382609796
