method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,100000,3.4503908320667636,0.41578947368421054,18.223095414545302
entropic_clustering,0,40383,1.7015179519913701,0.3684210526315789,14.971167515717354
entropic_clustering,1,29210,1.7187416746467121,0.27485380116959063,16.450695196592722
entropic_clustering,2,30407,1.940097756705717,0.26900584795321636,13.04781349863757
entropic_clustering,weighted_average,100000,1.779093962598487,0.31086087719298244,14.8185032953276
entropic_clustering_split,0,47056,2.121204942453268,0.2789473684210526,12.729149145861987
entropic_clustering_split,1,26005,1.615142999639418,0.4064327485380117,22.36272509014735
entropic_clustering_split,2,26939,1.513483935938328,0.24509803921568626,11.442877123946046
entropic_clustering_split,weighted_average,100000,1.8258895722794666,0.3029812707258342,14.887851750189457
frequency_based,0,2377,7.839063082771159,0.2982456140350877,14.560029838876105
frequency_based,1,61465,2.0807205671222477,0.29239766081871343,12.339388681027303
frequency_based,2,36158,2.390609661197031,0.3263157894736842,20.718791306766207
frequency_based,weighted_average,100000,2.3296460673547825,0.30480078362573104,15.421997722764043
random_clustering,0,29293,2.2196667388595333,0.3473684210526316,21.175166045436626
random_clustering,1,58645,1.8122935839460166,0.3567251461988304,13.532628284702039
random_clustering,2,12062,5.029153985970627,0.3888888888888889,20.138956850198376
random_clustering,weighted_average,100000,2.3196431039070418,0.3578638713450293,16.56821222252419
