method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,1487,5.047055138213625,0.5,3.9160766235912225
entropic_clustering,0,496,0.0699869187817134,0.26666666666666666,0.9768203565222309
entropic_clustering,1,296,7.669089670801003,0.3,1.4935450299041315
entropic_clustering,2,133,9.685854778330688,0.36666666666666664,4.030576681851486
entropic_clustering,3,117,4.052539983254928,0.36666666666666664,2.277830565309071
entropic_clustering,4,244,2.461842663691908,0.35,1.3071491408050084
entropic_clustering,5,201,3.7684165238877547,0.3,1.886632759354243
entropic_clustering,weighted_average,1487,3.6484675514955613,0.3082941044608832,1.6323622565572853
entropic_clustering_split,0,649,1.6854975952739788,0.43333333333333335,2.5031569415333976
entropic_clustering_split,1,449,3.413484995278264,0.36666666666666664,3.197685733445798
entropic_clustering_split,2,241,7.4855875732150885,0.35,1.4528404617746566
entropic_clustering_split,3,93,7.283083577315032,0.3,1.8541775952854664
entropic_clustering_split,4,36,14.60890313751314,0.4,3.2838761196510866
entropic_clustering_split,5,19,9.504298579410763,0.36666666666666664,3.2815644219959768
entropic_clustering_split,weighted_average,1487,3.9101535077385106,0.38969961891952476,2.5309025429367464
frequency_based,0,84,7.590795822663081,0.45,3.3081664748924995
frequency_based,1,428,6.2465217417986585,0.4,2.579765041913213
frequency_based,2,204,7.742900386546068,0.45,2.371164749388582
frequency_based,3,7,4.527618347767094,0.3333333333333333,3.2472745975095365
frequency_based,4,763,1.6311241711175921,0.4,1.2424535326288988
frequency_based,5,1,0.0,0.3333333333333333,0.0
frequency_based,weighted_average,1487,4.147229929015477,0.40932526339385783,1.9075090775275807
random_clustering,0,63,8.555278253504108,0.45,2.7888762441797166
random_clustering,1,352,6.339184486594025,0.4,3.08854285196233
random_clustering,2,66,11.346657243832109,0.36666666666666664,3.3660663553370167
random_clustering,3,292,4.2699331949922925,0.4666666666666667,4.041425234307952
random_clustering,4,125,6.9353164499277575,0.5,2.422614320688964
random_clustering,5,589,1.9164055174903647,0.36666666666666664,1.8123028060174942
random_clustering,weighted_average,1487,4.547244617569145,0.4089329746693566,2.71378344181214
