method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,4580,3.6178987701828125,0.2791666666666667,12.729223603554367
entropic_clustering,0,216,5.467575206658575,0.21428571428571427,8.760017014268108
entropic_clustering,1,288,3.2517893131572713,0.2,5.35374899587723
entropic_clustering,2,179,6.810580117461275,0.1987179487179487,7.265769188923719
entropic_clustering,3,281,2.891420132094251,0.23333333333333334,3.2606819428711447
entropic_clustering,4,2369,0.018925534095655238,0.19642857142857142,0.7802290284813712
entropic_clustering,5,163,3.771584834837423,0.3333333333333333,4.916393721468956
entropic_clustering,6,657,1.1392882259436317,0.23333333333333334,3.8821531109968523
entropic_clustering,7,220,5.382074165860777,0.2818181818181818,6.444582287950502
entropic_clustering,8,207,1.6671092449787515,0.21153846153846154,5.643050717820047
entropic_clustering,weighted_average,4580,1.547239667678525,0.2147999944015228,2.9338638946710245
entropic_clustering_split,0,3338,2.228982209311344,0.30303030303030304,7.971213955677344
entropic_clustering_split,1,729,1.9622275921516852,0.23717948717948717,4.700238542272863
entropic_clustering_split,2,285,2.8508912243652036,0.3333333333333333,7.424887198138019
entropic_clustering_split,3,89,1.803357509553959,0.1346153846153846,2.1127940233273605
entropic_clustering_split,4,71,3.6110180247747525,0.22727272727272727,6.412052000532246
entropic_clustering_split,5,31,4.415590128226477,0.19090909090909092,4.5437789225709055
entropic_clustering_split,6,23,2.2177069812144476,0.23809523809523808,1.8219377535220376
entropic_clustering_split,7,9,5.670209400139125,0.2619047619047619,3.1828318571504832
entropic_clustering_split,8,5,4.908794560136667,0.17857142857142858,2.319538490467091
entropic_clustering_split,weighted_average,4580,2.262807431955923,0.28868569930797006,7.2089035342900765
frequency_based,0,41,5.40666829250184,0.1813186813186813,9.2817821337838
frequency_based,1,652,1.7377778284980847,0.28888888888888886,2.63642837133508
frequency_based,2,260,4.717963596164988,0.3611111111111111,5.6454223216150785
frequency_based,3,334,4.764706766899744,0.21818181818181817,3.8134385639701973
frequency_based,4,2593,0.8433988437057564,0.2545454545454545,2.0128536008235693
frequency_based,5,72,3.7890736948120587,0.3194444444444444,4.628678322799371
frequency_based,6,482,3.647115064176376,0.19696969696969696,4.568920971869906
frequency_based,7,6,7.960542291592826,0.2361111111111111,6.633281803462658
frequency_based,8,140,7.234696766596396,0.2777777777777778,4.6490697861953745
frequency_based,weighted_average,4580,2.0635510718520305,0.2578237010442251,2.900979529495211
random_clustering,0,215,5.923975941944703,0.2727272727272727,9.522960086696639
random_clustering,1,148,7.048595672917566,0.26515151515151514,10.14097756816407
random_clustering,2,2660,0.8604589976475902,0.22527472527472528,5.365104377943055
random_clustering,3,266,3.329704533389931,0.24545454545454545,5.896032306084246
random_clustering,4,61,8.601671167063545,0.3,8.193528297471051
random_clustering,5,620,1.8302843522056513,0.28888888888888886,2.8816815850360866
random_clustering,6,118,8.076607643407232,0.23626373626373626,11.926241009379149
random_clustering,7,48,7.642093633557898,0.28888888888888886,8.40997378345425
random_clustering,8,444,5.069971002663128,0.32222222222222224,5.874830808037625
random_clustering,weighted_average,4580,2.3409988838008435,0.24991791081310732,5.6973081235424345
