method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,7554,10.727563930774872,0.5333333333333333,3.6675129573786633
entropic_clustering,0,1915,2.1588045130077846,0.35,1.0108985438172753
entropic_clustering,1,1283,14.146620667371947,0.6,3.146226339349841
entropic_clustering,2,1356,7.682277758790073,0.5,3.5795335387690406
entropic_clustering,3,1845,13.542885695437617,0.6,2.5817049330265402
entropic_clustering,4,1155,10.02697313304253,0.65,3.2796309358898057
entropic_clustering,weighted_average,7554,9.169866517912892,0.5263171829494308,2.565203324828361
entropic_clustering_split,0,2021,2.887622760911554,0.4666666666666667,2.4886654851039047
entropic_clustering_split,1,1598,6.283296380262671,0.6,3.7339210798783213
entropic_clustering_split,2,1611,13.134866776191398,0.6,3.967952759686017
entropic_clustering_split,3,1221,14.20528073295004,0.55,2.516099207690563
entropic_clustering_split,4,1103,15.546865424623126,0.4666666666666667,3.4072072078352416
entropic_clustering_split,weighted_average,7554,9.469116220571571,0.536777424763922,3.2061262125664776
frequency_based,0,1410,12.708775580168695,0.4666666666666667,2.904651320177396
frequency_based,1,737,15.907183741171691,0.65,3.8379482960637694
frequency_based,2,1017,18.029536636827054,0.6,3.5424831511230632
frequency_based,3,3689,5.522770301287189,0.4666666666666667,2.7234302496234766
frequency_based,4,701,6.889946076135536,0.65,3.8158600810574925
frequency_based,weighted_average,7554,9.687894967666661,0.5195172535522019,3.077638830821232
random_clustering,0,1055,13.961557260769247,0.6,3.7474731781407047
random_clustering,1,944,13.755177988015317,0.7,3.5539562007720176
random_clustering,2,1080,13.359175503431203,0.65,3.8285070239502437
random_clustering,3,1634,9.573637376211646,0.43333333333333335,3.8137937346031463
random_clustering,4,2841,7.699196057565425,0.65,3.2607808835306296
random_clustering,weighted_average,7554,10.545271372355959,0.6023982878827994,3.5661800231381453
