method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,1050,24.44367193092122,0.4411764705882353,23.580491308820598
entropic_clustering,0,411,27.10916405473663,0.4117647058823529,22.825532623886016
entropic_clustering,1,120,18.339513451075454,0.2916666666666667,14.981290421473435
entropic_clustering,2,137,13.277375574704175,0.2426470588235294,12.294859533930472
entropic_clustering,3,110,20.504176624146393,0.3088235294117647,19.742053971709925
entropic_clustering,4,146,20.470327750496928,0.2625,15.477858552877812
entropic_clustering,5,126,15.081884981124764,0.31985294117647056,18.97105100323475
entropic_clustering,weighted_average,1050,21.243860268772053,0.33340476190476187,18.747800216341208
entropic_clustering_split,0,349,18.082289090280955,0.3272058823529412,17.202180541250804
entropic_clustering_split,1,203,19.46952632077933,0.33455882352941174,21.218780838000914
entropic_clustering_split,2,94,17.377109341902333,0.275,13.798951584474908
entropic_clustering_split,3,95,22.32323209436274,0.2875816993464052,19.505395013747307
entropic_clustering_split,4,269,32.19069809291541,0.4019607843137255,23.62726077922688
entropic_clustering_split,5,40,12.236453784078018,0.24166666666666667,16.610190175545185
entropic_clustering_split,weighted_average,1050,22.062803810558954,0.3362615935262994,19.50593166751542
frequency_based,0,95,32.84429658926815,0.36764705882352944,21.20787065711988
frequency_based,1,177,30.809013460019465,0.3464052287581699,19.771968662452526
frequency_based,2,345,25.851313154377948,0.38235294117647056,21.299295720720213
frequency_based,3,137,15.582826812042471,0.4340659340659341,18.28226608761264
frequency_based,4,164,7.653056596234779,0.2857142857142857,12.191178052989578
frequency_based,5,132,21.41502075654225,0.35,19.436405014339684
frequency_based,weighted_average,1050,22.579845611009727,0.3625487015318948,18.983116481823828
random_clustering,0,165,25.64139779332146,0.3562091503267974,22.639561004038136
random_clustering,1,204,19.626072403800872,0.3786764705882353,21.002137040264277
random_clustering,2,141,24.689242012229926,0.3492647058823529,20.758288254781334
random_clustering,3,172,25.62022528348064,0.38235294117647056,22.333654214951892
random_clustering,4,180,25.419771804830244,0.3786764705882353,21.529687742281954
random_clustering,5,188,24.03078326534959,0.37254901960784315,22.654244069551783
random_clustering,weighted_average,1050,24.015007102392072,0.3707014472455649,21.831059399488176
