method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,5647,26.273173689265285,0.30752688172043013,29.931593065888325
entropic_clustering,0,1798,31.66368409795689,0.3080459770114943,30.95257804500524
entropic_clustering,1,383,19.606797524269236,0.1322463768115942,10.77712259941186
entropic_clustering,2,331,20.929877270399984,0.13166666666666665,13.985731912907546
entropic_clustering,3,532,21.292188169909032,0.14047619047619048,8.439642228064805
entropic_clustering,4,447,25.41594522263464,0.11428571428571428,10.65848467764999
entropic_clustering,5,445,18.256553743030302,0.13043478260869565,12.454988242245843
entropic_clustering,6,853,15.884816452753181,0.16600790513833993,13.28134859589853
entropic_clustering,7,546,16.187544460791283,0.11255411255411256,8.032464957736735
entropic_clustering,8,310,12.207352664113703,0.13043478260869565,14.896755619307465
entropic_clustering,weighted_average,5645,22.737548610920733,0.19051466655063534,17.633137836832063
entropic_clustering_split,0,1585,23.096068392915516,0.13666666666666666,14.033293183596298
entropic_clustering_split,1,1045,18.95447080321707,0.17391304347826086,14.284204790150335
entropic_clustering_split,2,684,14.69934114991713,0.14624505928853754,15.277772465410212
entropic_clustering_split,3,344,18.127305089468592,0.1442687747035573,13.997449320874356
entropic_clustering_split,4,159,19.327985600383638,0.1357142857142857,11.27987400887471
entropic_clustering_split,5,82,24.186070046142728,0.12648221343873517,14.861828016597919
entropic_clustering_split,6,172,27.470946817424917,0.1406926406926407,11.600548728923625
entropic_clustering_split,7,1501,33.13756420066014,0.3045977011494253,31.576508445794488
entropic_clustering_split,8,73,29.63692346864079,0.115,15.533175677508172
entropic_clustering_split,weighted_average,5645,23.80677099640334,0.1895059827648896,18.772826905610483
frequency_based,0,1544,23.76660782858861,0.16551724137931034,20.334878174496037
frequency_based,1,1238,21.038897581484193,0.25526315789473686,15.028436103307365
frequency_based,2,168,27.556022994354095,0.15343915343915343,24.335466397274544
frequency_based,3,970,30.011744999949777,0.1574074074074074,18.18921719279948
frequency_based,4,642,25.921484478901913,0.19692307692307692,24.342765171330473
frequency_based,5,364,32.7785110220456,0.20238095238095238,25.847377940576557
frequency_based,6,408,9.331532425112593,0.195906432748538,16.738869824333964
frequency_based,7,188,13.20644284050197,0.1595238095238095,14.869479769211116
frequency_based,8,123,13.122516804563004,0.1471861471861472,16.382141856226593
frequency_based,weighted_average,5645,23.553537520659386,0.19099253357544024,19.204708622266406
random_clustering,0,453,26.336981571004124,0.19658119658119658,24.199895193303345
random_clustering,1,562,26.84399515879786,0.1984126984126984,25.35077793814925
random_clustering,2,635,25.78010557291013,0.19444444444444445,25.672882595300592
random_clustering,3,911,23.10893073859931,0.20073891625615764,25.12754633241997
random_clustering,4,538,27.374233603380052,0.21225071225071226,24.52647059681231
random_clustering,5,528,29.394562910537548,0.1970899470899471,23.913002347226072
random_clustering,6,672,22.77334224158356,0.19950738916256158,27.503340706123517
random_clustering,7,605,27.09161582076467,0.20634920634920634,25.283663490225454
random_clustering,8,741,26.861201702360457,0.18719211822660098,24.04541699161535
random_clustering,weighted_average,5645,25.914173921578264,0.19889788551100054,25.123292587770685
