method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,150370,2.9348731045816607,0.5,11.42773673423794
entropic_clustering,0,56670,0.043764510563530076,0.24358974358974358,7.378304873260727
entropic_clustering,1,49730,0.5126421700881926,0.3141025641025641,6.864505198574884
entropic_clustering,2,24691,1.3486740548010834,0.3782051282051282,9.919625954931652
entropic_clustering,3,19279,2.510212074360015,0.3717948717948718,7.742565520790557
entropic_clustering,weighted_average,150370,0.7293231336091065,0.3054508707581129,7.672373384460684
entropic_clustering_split,0,72435,1.201352180151122,0.41025641025641024,7.790329396160307
entropic_clustering_split,1,49915,0.5857734036450231,0.3717948717948718,7.404168057725672
entropic_clustering_split,2,20791,0.2592468370909258,0.3141025641025641,8.423433563852639
entropic_clustering_split,3,7229,3.1182341614659346,0.3076923076923077,8.140180383623719
entropic_clustering_split,weighted_average,150370,0.9589049701096131,0.3792636709791063,7.766499498779842
frequency_based,0,88830,1.489260846732338,0.34545454545454546,6.686181095304474
frequency_based,1,57366,1.8397709894026741,0.24358974358974358,8.417836374923352
frequency_based,2,3614,3.9775869534696233,0.3939393939393939,8.056138132626605
frequency_based,3,560,8.374793532477113,0.3782051282051282,9.942316244379787
frequency_based,weighted_average,150370,1.708427393903929,0.30788048377328153,7.391857740825395
random_clustering,0,46865,0.2012163397101326,0.391025641025641,10.66705119219735
random_clustering,1,85402,1.831458255741698,0.4358974358974359,11.014986930519434
random_clustering,2,1260,6.432127744525697,0.3974358974358974,12.045913453937244
random_clustering,3,16843,3.1963182156868992,0.4166666666666667,8.051883599350585
random_clustering,weighted_average,150370,1.5147986325881804,0.4194361600360137,10.58328785248635
