method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,1487,5.047055138213625,0.5,3.9160766235912225
entropic_clustering,0,680,7.4719260024899485,0.5,3.8308966072462347
entropic_clustering,1,807,2.070473264841429,0.4,3.2283014594850177
entropic_clustering,weighted_average,1487,4.540539076274511,0.4457296570275723,3.503866153821015
entropic_clustering_split,0,649,1.6906168250364462,0.43333333333333335,2.5366861226882627
entropic_clustering_split,1,838,6.562284967437075,0.4666666666666667,3.7960854810944724
entropic_clustering_split,weighted_average,1487,4.436049174284413,0.45211835911230663,3.246421605098756
frequency_based,0,1241,3.9413488007252195,0.5,3.36332246668976
frequency_based,1,246,8.555249433524342,0.36666666666666664,3.0522857317993872
frequency_based,weighted_average,1487,4.704643727200394,0.4779421654337593,3.3118664903729935
random_clustering,0,871,4.693068711762924,0.43333333333333335,3.8540705542302702
random_clustering,1,616,5.420649634980545,0.4666666666666667,3.4164041699456225
random_clustering,weighted_average,1487,4.99447412447446,0.4471418964357768,3.6727642376738863
