method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,1487,5.047055138213625,0.5,3.9160766235912225
entropic_clustering,0,236,4.241790300136623,0.4666666666666667,3.1635532868532454
entropic_clustering,1,393,8.683337268235379,0.36666666666666664,2.307548107250897
entropic_clustering,2,592,1.075140029652437,0.45,1.4270761313699836
entropic_clustering,3,266,3.498345616442453,0.36666666666666664,3.6176799319509403
entropic_clustering,weighted_average,1487,4.021961592990371,0.4157139654785923,2.3272339700853726
entropic_clustering_split,0,565,1.2485612391296599,0.43333333333333335,2.4994971027347597
entropic_clustering_split,1,453,3.406798031727459,0.4,3.2354027102523615
entropic_clustering_split,2,102,4.492779207669043,0.36666666666666664,2.0614795625989273
entropic_clustering_split,3,367,8.737823943535021,0.36666666666666664,2.285051588256945
entropic_clustering_split,weighted_average,1487,3.976974764586679,0.4021519838601211,2.6407115931841614
frequency_based,0,426,6.181790286736633,0.4,2.587008058832502
frequency_based,1,84,7.590795822663081,0.45,3.3081664748924995
frequency_based,2,765,1.657943427283979,0.43333333333333335,2.2457675235497363
frequency_based,3,212,7.974194048802349,0.36666666666666664,2.392286739953897
frequency_based,weighted_average,1487,4.189593390364389,0.41522080251064786,2.424430639770942
random_clustering,0,517,5.488541225745715,0.43333333333333335,1.972959847586177
random_clustering,1,135,7.728205386002872,0.43333333333333335,4.680742282434108
random_clustering,2,618,2.9359713042983575,0.4,3.0458536126705753
random_clustering,3,217,6.383311198308409,0.36666666666666664,2.5012042938102104
random_clustering,weighted_average,1487,4.761595384606747,0.40975117686617346,2.741774925163342
