method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,7554,10.727563930774872,0.5333333333333333,3.6675129573786633
entropic_clustering,0,2316,15.179644788230343,0.5,3.0648105550851565
entropic_clustering,1,1617,13.102831241463665,0.65,3.9742429813792404
entropic_clustering,2,1698,6.729974552869737,0.4666666666666667,3.8439718680646946
entropic_clustering,3,1923,2.2056006881946177,0.6,1.9554038060318684
entropic_clustering,weighted_average,7554,9.532989457394663,0.5500728091077575,3.152205175726845
entropic_clustering_split,0,1923,2.211568781927877,0.6,2.527437045122168
entropic_clustering_split,1,1701,6.7559286210785,0.4666666666666667,3.892385820831632
entropic_clustering_split,2,1625,13.214294797258496,0.6,3.9757352174052576
entropic_clustering_split,3,2305,15.09980281923831,0.4666666666666667,3.07179107161353
entropic_clustering_split,weighted_average,7554,9.534413012442572,0.5292913246844938,3.312451398908825
frequency_based,0,831,19.947702982113523,0.65,3.7414429453844393
frequency_based,1,1578,14.82123349705569,0.4666666666666667,3.1015216255091853
frequency_based,2,738,7.421564508514895,0.65,3.913987130421475
frequency_based,3,4407,6.590989473772646,0.5,3.0456445467123685
frequency_based,weighted_average,7554,9.860743030803583,0.5241924808048716,3.2186944972571374
random_clustering,0,2522,8.047141692185969,0.5333333333333333,3.2420962138383076
random_clustering,1,2081,11.92338315081249,0.5,3.6255079101002443
random_clustering,2,1236,12.9693673569943,0.4666666666666667,4.046451294615691
random_clustering,3,1715,10.713108151853156,0.7,3.4940031588048273
random_clustering,weighted_average,7554,10.52562486341103,0.5510811049333687,3.536520761148278
