method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,150370,2.9348731045816607,0.5,11.42773673423794
entropic_clustering,0,9563,0.0640314435380053,0.20454545454545456,3.92327122571427
entropic_clustering,1,56535,0.012445417720147817,0.16025641025641027,4.974525438151827
entropic_clustering,2,5450,2.8855465074500484,0.3141025641025641,9.443184700613237
entropic_clustering,3,4105,1.721366747565021,0.32051282051282054,8.007871100149183
entropic_clustering,4,46571,0.05261887335935841,0.21212121212121213,3.793977433902293
entropic_clustering,5,4190,3.1868115567076143,0.27564102564102566,6.072774115145674
entropic_clustering,6,20909,0.22175699422903392,0.2564102564102564,5.013898669163676
entropic_clustering,7,3047,1.9353676098197174,0.3076923076923077,7.589480965661398
entropic_clustering,weighted_average,150370,0.3354752239342875,0.20865985115502972,4.875877557056004
entropic_clustering_split,0,72431,1.200475157985448,0.4230769230769231,7.785847545778431
entropic_clustering_split,1,49915,0.584806182085035,0.36538461538461536,7.393499839555953
entropic_clustering_split,2,20791,0.2557448933789341,0.3141025641025641,8.243834849250709
entropic_clustering_split,3,3351,0.7093551798669826,0.25,7.299045867327951
entropic_clustering_split,4,531,0.3295529434529478,0.17307692307692307,3.9801618163518153
entropic_clustering_split,5,3302,2.0039768628001164,0.1388888888888889,1.003976862800117
entropic_clustering_split,6,19,7.512209429401615,0.18888888888888888,4.675401469857007
entropic_clustering_split,7,30,5.679800914930859,0.17777777777777778,3.892729421110519
entropic_clustering_split,weighted_average,150370,0.8707967563565887,0.3777997691165211,7.544551128336168
frequency_based,0,20530,0.07192732692042315,0.3055555555555556,3.044918289533716
frequency_based,1,46651,0.1531879896942834,0.23076923076923078,8.273582757489134
frequency_based,2,431,6.578125214413801,0.2692307692307692,6.660513039792798
frequency_based,3,361,7.576304614781784,0.2948717948717949,8.270251997301253
frequency_based,4,56654,0.03960366022072934,0.2111111111111111,1.3829671652862054
frequency_based,5,206,8.148672155448695,0.26515151515151514,9.058818973786918
frequency_based,6,22491,3.6741971009683403,0.3,4.022119851141094
frequency_based,7,3046,2.464869421573984,0.37777777777777777,5.228325715174227
frequency_based,weighted_average,150370,0.7199571081227227,0.24721739264334194,4.262439582270991
random_clustering,0,46460,0.045343396223344726,0.33974358974358976,12.652676106598415
random_clustering,1,442,6.882429126327171,0.3076923076923077,10.324721791063372
random_clustering,2,12834,4.706619698357701,0.3717948717948718,11.471679325097943
random_clustering,3,77044,0.8903449923369088,0.28846153846153844,8.414114980756533
random_clustering,4,1118,4.452296616387697,0.36538461538461536,10.53854386298763
random_clustering,5,1784,2.1147386115321445,0.3076923076923077,6.686401036846083
random_clustering,6,692,5.848822558414456,0.32051282051282054,13.246318372548664
random_clustering,7,9996,0.8963599659451542,0.30128205128205127,5.76508471050886
random_clustering,weighted_average,150370,1.0368221413234429,0.31327503269712487,9.831723991145374
