method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,1050,24.44367193092122,0.4411764705882353,23.580491308820598
entropic_clustering,0,429,28.064997347593494,0.4150326797385621,23.867418011938422
entropic_clustering,1,129,18.856811425206146,0.34558823529411764,20.969014680969803
entropic_clustering,2,156,14.236454017546503,0.24632352941176472,13.631442617039843
entropic_clustering,3,135,16.463921875772627,0.30392156862745096,19.105492882976705
entropic_clustering,4,201,19.22902281337805,0.2581699346405229,15.940114520854225
entropic_clustering,weighted_average,1050,21.69615466802357,0.33712184873949574,19.860795073446152
entropic_clustering_split,0,285,16.139269358719613,0.31699346405228757,20.144110788531137
entropic_clustering_split,1,249,21.10542972881498,0.29411764705882354,18.73713299665513
entropic_clustering_split,2,130,16.56415333125727,0.30833333333333335,14.791393919606069
entropic_clustering_split,3,313,31.650705494681134,0.40522875816993464,23.925385981563768
entropic_clustering_split,4,73,15.379711047495606,0.28095238095238095,14.378894225462467
entropic_clustering_split,weighted_average,1050,21.940641361024614,0.33429322840247205,19.874099039176674
frequency_based,0,180,30.577155924412683,0.3464052287581699,19.785117119531762
frequency_based,1,95,32.84429658926815,0.36764705882352944,21.20787065711988
frequency_based,2,261,12.095952323257015,0.46153846153846156,18.27773431512032
frequency_based,3,344,25.675071577177324,0.3786764705882353,21.13512178692887
frequency_based,4,170,19.64534131514944,0.35833333333333334,19.280970783801436
frequency_based,weighted_average,1050,22.812449947494517,0.38944983121453713,19.89981369346503
random_clustering,0,230,20.634915378947817,0.35947712418300654,21.98289472687242
random_clustering,1,176,25.775583561941115,0.3627450980392157,21.945552033145933
random_clustering,2,177,26.36425760667144,0.3627450980392157,21.47800551123336
random_clustering,3,221,24.053288813065045,0.3660130718954248,21.077367471197523
random_clustering,4,246,24.602912768597655,0.35947712418300654,22.40484552843627
random_clustering,weighted_average,1050,24.111524008764643,0.3619514472455649,21.799790601554875
