method,cluster,num_traces,replay_fitness,replay_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,92426.0,0.8849105748518131,0.3658954173900275,26.273173689265285,2.0622235708709466e-07,0.30752688172043013,29.931593065888325
entropic_clustering,0,42983.0,0.9048701570181988,0.2444979766752935,29.75603104151707,1.4119458894946226e-07,0.3080459770114943,30.891657471138597
entropic_clustering,1,11255.0,0.990394061908593,0.42359263408486203,25.396396802698842,2.127620386981419e-06,0.12142857142857143,10.158450431638716
entropic_clustering,2,7070.0,0.9641407838011447,0.5009951599041027,18.410105268405445,5.889073892556262e-07,0.1595238095238095,12.497765863886176
entropic_clustering,3,11135.0,0.9808837415845777,0.3884266481770382,18.034761278502884,3.877786126828381e-07,0.1736842105263158,9.768437584040116
entropic_clustering,4,5703.0,0.9953825876768831,0.44017590441420507,17.995082756957842,8.080385033580101e-07,0.13043478260869565,10.759363557679748
entropic_clustering,5,8158.0,0.9860350246969016,0.484704037964493,20.57988785615206,9.004676516562118e-07,0.161231884057971,16.183155927928144
entropic_clustering,6,6053.0,0.9788868483754318,0.5112774139902296,15.691380082816504,2.4555036485680077e-06,0.11413043478260869,11.188537454598626
entropic_clustering,weighted_average,,0.9466036970898567,0.3540961599825026,24.484479195841864,7.071932483536228e-07,0.22109051415657655,20.576537603951802
entropic_clustering_split,0,24623.0,0.9968910864969467,0.39124882811237194,23.12064582218698,6.595930300689869e-07,0.13833333333333334,14.000040885907538
entropic_clustering_split,1,12910.0,0.9991226886219463,0.2656080000475627,18.90192531245981,6.597061184438277e-07,0.19047619047619047,14.323346625713368
entropic_clustering_split,2,6747.0,0.9941798733729207,0.43912887500791353,15.911147015054652,2.9032613093006755e-06,0.14502164502164502,10.497955397397309
entropic_clustering_split,3,4258.0,0.9962484624846248,0.3893257998014813,18.640831182505547,8.545173077207388e-07,0.11255411255411256,8.499152410995368
entropic_clustering_split,4,3620.0,0.9927345155795051,0.42462806954651366,24.530090233378168,2.9139514372103796e-06,0.14935064935064934,14.21027794594216
entropic_clustering_split,5,39018.0,0.9041489064688899,0.3058729253926161,32.942817731390036,1.3934788515266294e-07,0.3057471264367816,31.696904653822486
entropic_clustering_split,6,1181.0,0.9842988369687083,0.45612110574813514,7.789182383675607,6.102935642021181e-06,0.14285714285714285,13.675095798845017
entropic_clustering_split,weighted_average,,0.957470669221513,0.34316460464365556,25.806484611156435,7.706827949959421e-07,0.21613901222002357,21.016250287357874
frequency_based,0,3419.0,0.995752427184466,0.6097403644573456,9.762264197832954,3.6599855635462748e-06,0.2134502923976608,17.248111448870837
frequency_based,1,10005.0,0.9072870374888506,0.6653234358430541,32.68877818374454,1.2707389410537982e-07,0.20238095238095238,25.80521685296243
frequency_based,2,45448.0,0.983205164772836,0.43427729579309216,27.39044703333402,4.443710407991677e-07,0.20935960591133004,21.084641266816597
frequency_based,3,15524.0,0.953015797232291,0.4243378754199021,20.745539521916108,1.0149069425251018e-06,0.20108695652173914,17.584840187693587
frequency_based,4,12392.0,0.8932467266619604,0.6982705644807303,26.288270407201598,2.0939504785038989e-07,0.20461538461538462,24.644302265514284
frequency_based,5,3566.0,0.9539029286556514,0.5041583499667333,27.312221031777376,1.1475325171987191e-06,0.15211640211640212,24.71683709582497
frequency_based,6,2003.0,0.9350042390426164,0.533382515676872,13.340756665171465,2.8552482695871783e-06,0.16904761904761906,15.270372336369816
frequency_based,weighted_average,,0.9561241128948861,0.5044001178994532,25.739298180058295,6.728460437602464e-07,0.20364347670272911,21.357485773393766
random_clustering,0,14629.0,0.9305699175492841,0.465870588683172,26.285231671527317,2.2043289468976975e-07,0.26,25.001109675760425
random_clustering,1,13063.0,0.9215643539385197,0.4350529980052411,26.680251722354207,3.007400901878095e-07,0.20073891625615764,24.898821961554898
random_clustering,2,11409.0,0.9329360569989638,0.5543661971830987,27.67697994572652,2.898926659147447e-07,0.21693121693121692,26.822820924447125
random_clustering,3,13562.0,0.9050637302117582,0.4404900239820011,27.431156550973895,1.6317137214066798e-07,0.21031746031746032,25.679893740634718
random_clustering,4,10870.0,0.9334826213111609,0.47736426303152346,23.20858856590761,3.858212476583271e-07,0.1896551724137931,26.731097367479826
random_clustering,5,15308.0,0.9971349297303818,0.2732314184012635,23.18176249106827,3.787112692738333e-07,0.23076923076923078,24.096865320338175
random_clustering,6,13516.0,0.947247137298072,0.3581885810612724,28.253685741637565,1.7476129593638854e-07,0.2222222222222222,26.819391886716478
random_clustering,weighted_average,,0.9396595186985951,0.42238120291215414,26.092872073861756,2.70979556903095e-07,0.22034939179657967,25.631187360103713
