method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,5647,26.273173689265285,0.30752688172043013,29.931593065888325
entropic_clustering,0,2989,29.955576491782725,0.3160919540229885,31.05132513346596
entropic_clustering,1,1012,21.069622575594977,0.14523809523809525,11.151287587674338
entropic_clustering,2,1644,17.57297875995673,0.17,13.812667770480235
entropic_clustering,weighted_average,5645,24.756360188097354,0.24291581983271301,22.463337409623684
entropic_clustering_split,0,2401,18.216679817838113,0.16833333333333333,14.861018408945881
entropic_clustering_split,1,2602,31.260063925825833,0.31494252873563217,31.154693814771054
entropic_clustering_split,2,642,24.383025788950857,0.11,14.817283354719113
entropic_clustering_split,weighted_average,5645,24.930174868757234,0.22927702269325922,22.366433023851727
frequency_based,0,1731,19.330889832999922,0.225,22.38072637003401
frequency_based,1,3034,27.946577084890222,0.27586206896551724,25.95804137048618
frequency_based,2,880,25.552190725142747,0.2037037037037037,27.96823575828634
frequency_based,weighted_average,5645,24.93137520187873,0.24901678945981198,25.174452140279172
random_clustering,0,2118,24.455600585846753,0.26587301587301587,25.43255482336589
random_clustering,1,1717,28.32127606161574,0.23118279569892472,28.132140566710373
random_clustering,2,1810,25.920268070187696,0.2540229885057471,27.1390739715611
random_clustering,weighted_average,5645,26.101023604190857,0.2515219693586366,26.800843287414747
