method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,5647,26.273173689265285,0.30752688172043013,29.931593065888325
entropic_clustering,0,4049,26.489264244758495,0.31839080459770114,30.712326284089183
entropic_clustering,1,1596,23.140279931239636,0.13666666666666666,14.134576824366293
entropic_clustering,weighted_average,5645,25.54241234672907,0.2670122883642324,26.02533104268657
entropic_clustering_split,0,3615,29.942627487549398,0.31839080459770114,30.788337983219204
entropic_clustering_split,1,2030,17.213454547487004,0.17,14.943126151738428
entropic_clustering_split,weighted_average,5645,25.365086111406498,0.2650279466112825,25.090237005733645
frequency_based,0,3678,27.539393557174584,0.2942528735632184,30.0658948266429
frequency_based,1,1967,21.03916888067779,0.23504273504273504,23.572796444688397
frequency_based,weighted_average,5645,25.274390556524597,0.27362110341799417,27.80337498301057
random_clustering,0,3035,25.970063225066905,0.271264367816092,27.583184841346903
random_clustering,1,2610,26.51834867873667,0.27586206896551724,28.28627739945366
random_clustering,weighted_average,5645,26.223566331192337,0.27339014283823543,27.908263951472435
