method,cluster,num_traces,replay_fitness,replay_precision,align_fitness,align_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,561470.0,0.9288043243276407,0.8127643151921125,0.8783597869698797,0.8127643151921125,2.9377256025815264,1.872845030380583e-07,0.5,11.42773673423794
entropic_clustering,0,283551.0,0.8712271199032648,0.5714674545376648,0.8999632552233916,0.5714674545376648,0.043764510563530076,1.796813004467393e-07,0.24358974358974358,7.378304873260727
entropic_clustering,1,112862.0,0.9974579325039953,0.9999955464108525,0.9922651097447202,0.9999955450220076,0.5129053574922477,2.549738324627845e-07,0.3141025641025641,6.864505198574884
entropic_clustering,2,67754.0,0.994096129404378,0.7188488151678776,0.9890579952688137,0.7188488151678776,1.3497150151060715,2.411034519356308e-07,0.3782051282051282,9.919625954931652
entropic_clustering,3,97303.0,0.9757117864173771,0.7418639432965874,0.9433854433622693,0.7418639432965874,2.5171696649312687,1.816958566154863e-07,0.3717948717948718,7.742565520790557
entropic_clustering,weighted_average,,0.9295351334165509,0.704921252173942,0.9367933727621753,0.704921251894768,0.7243018259789368,2.0257706435088527e-07,0.2962260239033708,7.644819314762024
entropic_clustering_split,0,369184.0,0.9652773885065931,0.753622067718433,0.9684321208428116,0.7537037478015641,1.2035821167885377,1.8388647481453288e-07,0.41025641025641024,7.790329396160307
entropic_clustering_split,1,113934.0,0.9952306305707701,0.8144102963789943,0.9908177490111405,0.8144102963789943,0.586238973710912,2.4534382536725533e-07,0.3717948717948718,7.404168057725672
entropic_clustering_split,2,44101.0,0.9905845715873597,0.5039396891011174,0.9937050723264734,0.5039396891011174,0.25937574636316835,2.2420080722285476e-07,0.3141025641025641,8.423433563852639
entropic_clustering_split,3,34251.0,0.9961461569594794,0.8880833308673394,0.9929193319938951,0.8880833308673394,3.119381995835983,2.7109462793851396e-07,0.3076923076923077,8.140180383623719
entropic_clustering_split,weighted_average,,0.975226363430747,0.7545482724825759,0.9764534898602962,0.7546019796794177,1.1210153596184638,2.0484387343612042e-07,0.38864264501653856,7.783038476142848
frequency_based,0,385393.0,0.9998960010356543,0.8300813074883054,0.9997123884688647,0.8300813074883054,1.4893068732373318,2.5626033239021006e-07,0.34545454545454546,6.686181095304474
frequency_based,1,148443.0,0.9910912487141078,0.9552917885634392,0.9848160836561907,0.9552917885634392,1.8440311987794211,2.1344808791599648e-07,0.24358974358974358,8.417836374923352
frequency_based,2,22772.0,1.0,0.9359989041429485,0.9479754984330655,0.9362855093037811,3.9801217433695935,2.465504727026322e-07,0.3939393939393939,8.056138132626605
frequency_based,3,4862.0,0.9908385814450495,0.8295825459543034,0.9780497520654525,0.8332657200811359,8.374793532477113,2.1974917364103028e-07,0.3782051282051282,9.942316244379787
frequency_based,weighted_average,,0.9974939621760524,0.8674762706647481,0.993488140738093,0.86751978886755,1.743736166728204,2.44231536220994e-07,0.32077328647332387,7.227759622066668
random_clustering,0,96766.0,0.9990481407710813,0.8026796938662693,0.9979538552159009,0.8030017377618939,0.20717728976993474,2.3549531174117174e-07,0.391025641025641,10.66705119219735
random_clustering,1,365451.0,0.9757660800284829,0.7736680387824975,0.9642741109351092,0.7736680387824975,1.8352833344194124,2.2586208262205186e-07,0.4358974358974359,11.014986930519434
random_clustering,2,6883.0,0.9946209369684152,0.6283596499423838,0.9881985374813473,0.6283596499423838,6.454939167851563,1.758798540212599e-07,0.3974358974358974,12.045913453937244
random_clustering,3,92370.0,0.973961982130602,0.574283629221531,0.969456436007584,0.574283629221531,3.2004191296480196,1.701907308755939e-07,0.4166666666666667,8.051883599350585
random_clustering,weighted_average,,0.9797129433467521,0.7440850624245501,0.9712244686210717,0.7441405647659112,1.8359055849229629,2.1775083644444876e-07,0.4245288124168563,10.480186607984201
trace2vec_based,0,27276.0,0.9968251550017928,0.7595593646510487,0.9964069340531551,0.7595593646510487,5.197796280378174,2.0227771029661645e-07,0.47435897435897434,10.51219204442716
trace2vec_based,1,387842.0,1.0,0.9005777409158837,0.9999287463279878,0.9005777409158837,1.2725334922986968,9.147086397459655e-07,0.2857142857142857,1.548661348361647
trace2vec_based,2,54460.0,0.9538292910189798,0.5532475397426193,0.9476969372385176,0.5532475397426193,1.0265218640887133,2.847484949375374e-07,0.37272727272727274,6.230028867061447
trace2vec_based,3,91892.0,1.0,0.9662576284533105,0.9999671018123188,0.9662576284533105,2.6232917085192744,5.998366179790062e-07,0.30357142857142855,2.0622014952725323
trace2vec_based,weighted_average,,0.9953674214414351,0.8707870775477493,0.9946976908620596,0.8707870775477493,1.6604287467918692,7.674628112206e-07,0.30624098949476974,2.522224975116788
