method,cluster,num_traces,replay_fitness,replay_precision,align_fitness,align_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,65533.0,0.9657079052277042,0.8409022932150064,0.9572409331707626,0.8409022932150064,11.053569281367558,5.772215536701331e-07,0.5333333333333333,3.6675129573786633
entropic_clustering,0,6037.0,1.0,0.7837999456374014,0.9998806034582131,0.7837999456374014,2.166418325998093,1.0551737578316538e-05,0.35,1.0108985438172753
entropic_clustering,1,16784.0,0.9937508098558328,0.8650681105238279,0.9888212476470596,0.8650681105238279,14.866858458845739,3.8955810859704623e-07,0.6,3.146226339349841
entropic_clustering,2,8529.0,0.986212684330416,0.722340994120791,0.957338866110514,0.722340994120791,7.687600529711899,9.852601048964063e-07,0.5,3.5795335387690406
entropic_clustering,3,24241.0,0.9999616648936575,0.7030254947788237,0.9998911989571327,0.7030254947788237,13.985789924291344,4.5556228283952115e-07,0.6,2.5817049330265402
entropic_clustering,4,9942.0,0.9957252044661129,0.9239148936170213,0.9932883139851723,0.9239148936170213,10.102868628069468,8.17098907752115e-07,0.65,3.2796309358898057
entropic_clustering,weighted_average,,0.9959423844286643,0.7879931129198272,0.9905152088902155,0.7879931129198272,11.713851314303378,1.4925205488659996e-06,0.5715402926769719,2.817330184593206
entropic_clustering_split,0,6770.0,0.9958488349324457,0.719574765012519,0.9893948948429768,0.719574765012519,2.887622760911554,2.14759669508753e-06,0.4666666666666667,2.4886654851039047
entropic_clustering_split,1,8575.0,0.9975740551583249,0.9618027697352356,0.9924116696182121,0.9618027697352356,6.3233883906647925,1.6725622556729847e-06,0.6,3.7339210798783213
entropic_clustering_split,2,18064.0,0.9960465576683998,0.8966442253851262,0.9940258543610336,0.8966442253851262,13.439801273748644,5.301965091769994e-07,0.6,3.967952759686017
entropic_clustering_split,3,17458.0,1.0,0.8804273631102537,0.8569688848835758,0.9129338428768324,14.483858105272606,4.822726642063553e-07,0.55,2.516099207690563
entropic_clustering_split,4,14666.0,0.999816151122611,0.6765383116653088,0.9996402458438192,0.6766842683488676,16.40868384015911,7.156649798401232e-07,0.4666666666666667,3.4072072078352416
entropic_clustering_split,weighted_average,,0.9981228209537405,0.8332988415154738,0.9580807101167922,0.8419912365605047,12.361066695434973,8.755036313912308e-07,0.5430663431655299,3.2722429634390577
frequency_based,0,17091.0,0.9682982058874761,0.996435391470401,0.7281204379530013,0.9998459326211997,12.860025994142317,9.140900297493281e-07,0.4666666666666667,2.904651320177396
frequency_based,1,10662.0,0.996898842084354,0.8432105622970433,0.9954121350405455,0.8432105622970433,16.43921058627254,4.3592991875625164e-07,0.65,3.8379482960637694
frequency_based,2,17212.0,0.9999451416032057,0.6479380568942636,0.999870721329284,0.6479380568942636,19.044226122250997,3.3367252710750193e-07,0.6,3.5424831511230632
frequency_based,3,16540.0,0.9780705518839584,0.999781936404726,0.952690854658357,0.9998413988620368,5.529851699448202,1.5739953883844681e-06,0.4666666666666667,2.7234302496234766
frequency_based,4,4028.0,0.9971378080862485,0.9591257817033073,0.9963464309811718,0.9591257817033073,6.918171405111,2.143296908195273e-06,0.65,3.8158600810574925
frequency_based,weighted_average,,0.9855024779505395,0.8785260861387524,0.9161484382588628,0.8794305627818516,12.851310470779127,9.259587184912779e-07,0.5427825166964226,3.2342886969646716
random_clustering,0,12393.0,0.9932575316609495,0.8847652127190037,0.9885442232776278,0.8847652127190037,14.255139601967047,4.924196239266533e-07,0.6,3.7474731781407047
random_clustering,1,11100.0,0.9824042730162432,0.850128591142893,0.9846372380483388,0.850128591142893,14.259573711939742,4.341183315259667e-07,0.7,3.5539562007720176
random_clustering,2,11657.0,0.985574838461088,0.8479179110845635,0.9760250968563213,0.8479179110845635,13.773548332473217,5.381293456225044e-07,0.65,3.8285070239502437
random_clustering,3,12509.0,0.9978649802713366,0.8826201149311795,0.9923126374199929,0.8826898390441394,9.917364739377565,6.528225065301174e-07,0.43333333333333335,3.8137937346031463
random_clustering,4,17874.0,0.9318230620255614,0.9006117298122032,0.9273066506247556,0.9006117298122032,7.94498963936794,5.787530392546419e-07,0.65,3.2607808835306296
random_clustering,weighted_average,,0.9741759474029021,0.8762567074414863,0.9696724445733281,0.8762700164450268,11.62114547693964,5.448404959181708e-07,0.6076559392468933,3.6090244402336586
trace2vec_based,0,13142.0,0.9971859046195991,0.9302506530317346,0.989080057958011,0.9303023566029347,10.770876371669265,9.939017066171986e-07,0.5,3.1012261811603
trace2vec_based,1,13521.0,0.9973707677871234,0.7993813815811355,0.9959401189438015,0.7993813815811355,20.158022889645295,3.2735795469474365e-07,0.65,4.118308022196146
trace2vec_based,2,9449.0,0.9937209363312306,0.8958295392460389,0.9880928347325854,0.8958528462899366,12.834400067610575,1.5579649023334917e-05,0.5,3.877191453652571
trace2vec_based,3,15795.0,0.9998614019955483,0.8980924050334065,0.9997297734005898,0.8980924050334065,5.12932189549505,8.634078517695211e-07,0.6,2.254117761059465
trace2vec_based,4,13626.0,0.9998637091548628,0.8373341474894732,0.9998057676474064,0.8373341474894732,15.673172930129656,4.6306983594592633e-07,0.7,3.93890350451729
trace2vec_based,weighted_average,,0.9979260858287902,0.8712155355321994,0.9951500896668456,0.8712292647463434,12.664764693994094,2.8176259801715358e-06,0.5966360459615766,3.392959706941125
