method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,13087,19.599280524697782,0.21076923076923076,34.25864064384922
entropic_clustering,0,8570,20.37300361902179,0.2076923076923077,32.44777694163312
entropic_clustering,1,1744,18.24461578650374,0.15441176470588236,11.542290413994744
entropic_clustering,2,2773,7.4718556487213315,0.08874458874458875,10.35913901737401
entropic_clustering,weighted_average,13087,17.355750489843626,0.17538824323060143,24.981515654235565
entropic_clustering_split,0,3558,9.292361540922403,0.1394736842105263,13.512637701141406
entropic_clustering_split,1,5578,31.864866034250515,0.20615384615384616,32.901317885161276
entropic_clustering_split,2,3951,3.8566535857194655,0.13742690058479531,9.890438040300982
entropic_clustering_split,weighted_average,13087,17.27226128362718,0.16727647333061302,20.683016489747068
frequency_based,0,2922,32.27795221800521,0.17846153846153845,30.348736571675484
frequency_based,1,8781,11.913149647906028,0.20833333333333334,31.5424819092966
frequency_based,2,1384,33.21928094887443,0.16307692307692306,30.06350330283223
frequency_based,weighted_average,13087,18.713305438413407,0.19687767073607984,31.119540802253304
random_clustering,0,5888,13.424213968173238,0.20153846153846153,32.092254523456496
random_clustering,1,3995,19.939836487031894,0.19692307692307692,31.597982170752676
random_clustering,2,3204,25.793381341373276,0.19384615384615383,31.62364140307552
random_clustering,weighted_average,13087,18.441461941472944,0.19824629256278986,31.826643269024434
