method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,150370,2.9348731045816607,0.5,11.42773673423794
entropic_clustering,0,6917,3.9698964239199546,0.3717948717948718,9.239072494837481
entropic_clustering,1,56553,0.018225483757447685,0.1987179487179487,7.453381313181511
entropic_clustering,2,20952,0.27288818975904217,0.358974358974359,8.084606571163446
entropic_clustering,3,7424,3.16152682596976,0.27564102564102566,6.803114628728392
entropic_clustering,4,46712,0.10098928748332096,0.26282051282051283,6.781317808437371
entropic_clustering,5,11812,1.1287909780349967,0.2948717948717949,6.406826918151392
entropic_clustering,weighted_average,150370,0.503623718058725,0.2602732490625687,7.300386345406476
entropic_clustering_split,0,72425,1.198963798891836,0.41025641025641024,7.755534044835227
entropic_clustering_split,1,49920,0.5893437641441851,0.3782051282051282,7.44738162641763
entropic_clustering_split,2,20795,0.2582297215886335,0.30128205128205127,8.248821297574528
entropic_clustering_split,3,3335,0.5921890480572176,0.25,7.13299379443049
entropic_clustering_split,4,534,0.34563281182416933,0.19444444444444445,0.986511567947961
entropic_clustering_split,5,3361,2.208100979368703,0.20454545454545456,4.61291196327177
entropic_clustering_split,weighted_average,150370,0.8725532133384166,0.37562706241465305,7.6133631140605695
frequency_based,0,3089,2.659619039793879,0.4090909090909091,6.465696760446338
frequency_based,1,57365,1.8393129013743854,0.24358974358974358,8.431930834696773
frequency_based,2,68420,0.917139116821392,0.26666666666666666,2.75808939192428
frequency_based,3,517,8.310915220319519,0.3712121212121212,9.695271824648929
frequency_based,4,438,6.659240187578507,0.28205128205128205,7.405722643046072
frequency_based,5,20541,0.08007160970193411,0.3333333333333333,3.332492877402667
frequency_based,weighted_average,150370,1.2325373909698516,0.27029989971899926,5.114634728114545
random_clustering,0,3933,2.7027319388450968,0.3141025641025641,8.819149758931928
random_clustering,1,21062,0.4045890225344497,0.32051282051282054,9.614817186988128
random_clustering,2,6112,3.844826441409436,0.3525641025641026,6.8552740257068745
random_clustering,3,13092,1.344210927322687,0.38461538461538464,8.571164598645927
random_clustering,4,47100,0.23459292079873495,0.36538461538461536,11.886490610789961
random_clustering,5,59071,0.48464301526490483,0.36538461538461536,7.813982588638136
random_clustering,weighted_average,150370,0.6645405433453152,0.3589114372581819,9.395089383696659
