method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,4580,3.6178987701828125,0.2791666666666667,12.729223603554367
entropic_clustering,0,435,5.420135910513617,0.18571428571428572,6.959115856664707
entropic_clustering,1,373,3.398667274157498,0.1978021978021978,6.374808375595691
entropic_clustering,2,341,4.355837046226828,0.2727272727272727,7.860682308052321
entropic_clustering,3,722,1.8437282104520631,0.2727272727272727,4.57894246072002
entropic_clustering,4,340,5.057387629481889,0.21794871794871795,9.631724991998139
entropic_clustering,5,2369,0.023371521801800774,0.19444444444444445,1.6063133759125423
entropic_clustering,weighted_average,4580,1.7940727389118374,0.21380272444682927,4.033111556822755
entropic_clustering_split,0,3449,2.4889248133001898,0.3333333333333333,7.5964198520976085
entropic_clustering_split,1,722,1.8977697728590288,0.2,7.085795751597484
entropic_clustering_split,2,226,2.027658249497935,0.21212121212121213,6.109570875929863
entropic_clustering_split,3,72,3.472614146435818,0.17424242424242425,6.508631804881201
entropic_clustering_split,4,48,3.9972766338427914,0.19696969696969696,6.542146064815119
entropic_clustering_split,5,63,2.78181856410052,0.2916666666666667,5.354014962513618
entropic_clustering_split,weighted_average,4580,2.4082738620020248,0.3018299258965198,7.383560494366618
frequency_based,0,76,4.1448141659821784,0.3333333333333333,5.175359234392879
frequency_based,1,316,3.9474131737643487,0.22727272727272727,3.468185743865368
frequency_based,2,2942,1.512791634507415,0.2803030303030303,3.3709783087394816
frequency_based,3,451,5.511630078356874,0.1813186813186813,6.182033680005763
frequency_based,4,39,5.533569778855561,0.17582417582417584,8.11649640729938
frequency_based,5,756,2.8261950226434616,0.3111111111111111,3.536199824493155
frequency_based,weighted_average,4580,2.3692531118073727,0.2719726852477944,3.7521178598408236
random_clustering,0,123,8.733295465508226,0.25,8.223968582389304
random_clustering,1,2509,0.8823499367372255,0.23626373626373626,5.876446077724811
random_clustering,2,240,6.580308562491709,0.24725274725274726,11.46674318396115
random_clustering,3,1000,3.819296381296583,0.32727272727272727,8.248309408269025
random_clustering,4,372,4.934351116322023,0.21978021978021978,9.143928266153882
random_clustering,5,336,4.715532509673172,0.26515151515151514,6.8301337901225025
random_clustering,weighted_average,4580,2.6433579275868517,0.2578598802943781,7.085664931344005
