method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,7554,10.727563930774872,0.5333333333333333,3.6675129573786633
entropic_clustering,0,1923,2.2089085147871783,0.65,2.5426137881558732
entropic_clustering,1,5631,12.837982236681418,0.5333333333333333,3.8028426053974638
entropic_clustering,weighted_average,7554,10.132169585476412,0.5630328302885887,3.4820297889352476
entropic_clustering_split,0,5629,12.837839706411998,0.5333333333333333,3.8025736601733646
entropic_clustering_split,1,1925,2.2236908275943987,0.6,2.330216180589557
entropic_clustering_split,weighted_average,7554,10.133016223260837,0.5503221251434118,3.4273700398134452
frequency_based,0,5724,9.235013293564657,0.5,3.0041397535406746
frequency_based,1,1830,13.401272204036562,0.7,4.2625677183693105
frequency_based,weighted_average,7554,10.244313506188908,0.5484511517077045,3.3090011747263253
random_clustering,0,4815,9.287904989114447,0.5333333333333333,3.581648499140063
random_clustering,1,2739,13.10452790945964,0.5333333333333333,3.7537424912395014
random_clustering,weighted_average,7554,10.6717718383103,0.5333333333333333,3.644047949015674
