method,cluster,num_traces,replay_fitness,replay_precision,align_fitness,align_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,561470.0,0.9288043243276407,0.8127643151921125,0.8783597869698797,0.8127643151921125,2.9377256025815264,1.872845030380583e-07,0.5,11.42773673423794
entropic_clustering,0,49651.0,0.9954144905238447,0.9135577225542624,0.9935650206004571,0.9135577225542624,4.847689469873401,1.8127936748586792e-07,0.36538461538461536,9.375782445321043
entropic_clustering,1,98319.0,0.9982427422488589,0.9991364245946276,0.995606126262684,0.9991768209026515,0.22635154408449148,2.7298533793734427e-07,0.358974358974359,9.88995705507632
entropic_clustering,2,282880.0,0.9998917426125127,0.9090377312705599,0.999831498437144,0.9090377312705599,0.020297436366809904,1.6327393903974498e-07,0.22435897435897437,8.343091549536801
entropic_clustering,3,59275.0,0.9823146243791213,0.7237696741299047,0.9668404128277093,0.7237696741299047,0.7638306585643234,2.146715724111604e-07,0.30128205128205127,7.368536943131362
entropic_clustering,4,71345.0,0.974455334661606,0.7004778344269416,0.9752454385632402,0.7004778344269416,1.6615923551180112,1.6617839797544074e-07,0.2948717948717949,7.167095723757941
entropic_clustering,weighted_average,,0.9941192662224112,0.8791543280412437,0.99193043462413,0.8791614018378999,0.7703196875937546,1.8987289516714164e-07,0.2774832137068766,8.452967872084487
entropic_clustering_split,0,368578.0,0.9658779710684743,0.7536796142690503,0.9689561417038705,0.7537614457031088,1.1816183982103192,1.8248135027112593e-07,0.3974358974358974,7.7384103370679815
entropic_clustering_split,1,113832.0,0.9958019267606122,0.8040918002375114,0.9901658939620095,0.8040918002375114,0.5784318474182992,2.451196118469366e-07,0.3525641025641026,7.369262087265942
entropic_clustering_split,2,44686.0,0.980964427864373,0.5046832780583106,0.9927296556950832,0.5046832780583106,0.3331996738389145,2.3276541354119455e-07,0.36538461538461536,10.183078150060975
entropic_clustering_split,3,21701.0,0.9962610546227219,0.8820755494731982,0.993806039655511,0.8820755494731982,2.6506990574760736,1.9895161860197714e-07,0.27564102564102566,5.229472481434002
entropic_clustering_split,4,12673.0,0.9995497192706282,0.6779618927216904,0.9990498499561561,0.6779618927216904,1.2795452829319878,3.548035285855495e-07,0.1858974358974359,3.8722003244914007
entropic_clustering_split,weighted_average,,0.9750797494251195,0.7473366559238924,0.9767879705912368,0.7473903743172214,1.050796050141475,2.0370865093155385e-07,0.3763056728834064,7.673898613245592
frequency_based,0,94591.0,0.9995189013900095,0.9966485326149864,0.9989637753208848,0.9966485326149864,0.1702865437046543,2.6710901124072986e-07,0.23076923076923078,8.273582757489134
frequency_based,1,4458.0,0.9993535875888817,0.5272713934636687,0.9990436914771827,0.5272713934636687,8.31370413511732,2.2174019846540686e-07,0.3269230769230769,9.666198499272511
frequency_based,2,4742.0,0.9911578939365429,0.8352692713833157,0.9797024723100574,0.8365010034234447,8.1254371708303,9.98728413198006e-07,0.36538461538461536,9.11751474010972
frequency_based,3,59413.0,0.9586664769958937,0.7566285719497624,0.968166969121819,0.7566285719497624,0.912945654418075,2.83853745515355e-07,0.34545454545454546,5.46226150785637
frequency_based,4,398266.0,0.9882418315538283,0.999978383477116,0.9815345140025694,0.999978383477116,1.9854490867689951,3.739935658281862e-07,0.36666666666666664,4.89691126854616
frequency_based,weighted_average,,0.9871249650226631,0.9685225716862756,0.9831798622577508,0.968532974509818,1.6682611657097954,3.5051582540981316e-07,0.3412010023804064,5.599117033262841
random_clustering,0,2931.0,0.9859885022464192,0.6039147040101847,0.9777421775410648,0.6039147040101847,8.303372156540876,2.1759064694181455e-07,0.33974358974358976,14.285712367196929
random_clustering,1,51256.0,0.9466422853911058,0.45975881788968065,0.9734677210654538,0.45975881788968065,0.539890479099895,2.2933072137585435e-07,0.34615384615384615,7.932179481042782
random_clustering,2,57680.0,0.9866433341035123,0.6935037821246894,0.9812531369807738,0.6935037821246894,2.0864054962303014,1.918191093905487e-07,0.40384615384615385,8.988385083124088
random_clustering,3,394339.0,0.9996315486058535,0.5717180300296092,0.993670481851067,0.5722991556091677,1.4324247307931601,2.404831053430338e-07,0.3974358974358974,6.319828551713087
random_clustering,4,55264.0,0.9968376105235488,0.7323278567685388,0.98873386929389,0.7323278567685388,4.482035020769188,2.2244621178081504e-07,0.3782051282051282,9.570604938091902
random_clustering,weighted_average,,0.9931137117652563,0.58998495563514,0.9899815083079776,0.5903930994004657,1.7541628199443633,2.3257092025646194e-07,0.39121894084803943,7.102709046923038
trace2vec_based,0,9075.0,0.9872138681161227,0.8467287311149051,0.986011299180274,0.8467287311149051,9.067692286163101,2.2174007415481722e-07,0.4358974358974359,11.653456263442346
trace2vec_based,1,387842.0,1.0,0.9005777409158837,0.9999287463279878,0.9005777409158837,1.2725334922986968,9.147086397459655e-07,0.2857142857142857,1.548661348361647
trace2vec_based,2,91888.0,1.0,0.9662605271792628,0.9999671034250367,0.9662605271792628,2.6214758657224393,5.99829586770017e-07,0.2857142857142857,2.0605307040915544
trace2vec_based,3,13055.0,0.9602196611227045,0.8377266245671215,0.9471064196861536,0.8377266245671215,2.403676408215246,5.405283886458434e-07,0.3611111111111111,5.601246843788714
trace2vec_based,4,59610.0,1.0,0.7666267487049604,0.9996893698882606,0.7667747029766605,0.93825289891511,3.4104308081216504e-07,0.4444444444444444,6.282970131308372
trace2vec_based,weighted_average,,0.998868387499084,0.8947741185150417,0.998456466455843,0.8947898264854339,1.6100996800899863,7.823713406939243e-07,0.30674679396115984,2.392614391993402
