method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,13087,19.599280524697782,0.21076923076923076,34.25864064384922
entropic_clustering,0,7592,18.8101793756227,0.20615384615384616,31.825684631807015
entropic_clustering,1,312,14.644903211649133,0.10474308300395258,15.969315591440896
entropic_clustering,2,340,12.335463590740046,0.08874458874458875,11.539500697450825
entropic_clustering,3,2112,7.1586065632725475,0.08498023715415019,8.431863605106612
entropic_clustering,4,679,10.083538346626234,0.07509881422924901,6.293062165495325
entropic_clustering,5,446,17.06843419841999,0.09090909090909091,7.7716164652368604
entropic_clustering,6,640,20.237673951775097,0.1111111111111111,8.837500680231791
entropic_clustering,7,492,18.370307317870825,0.09239130434782608,11.319716970894588
entropic_clustering,8,474,13.17402159649428,0.11067193675889328,15.439405162902924
entropic_clustering,weighted_average,13087,15.999324463999896,0.15802055041040958,22.51220751481916
entropic_clustering_split,0,3493,8.844636980312114,0.14705882352941177,10.313760363791095
entropic_clustering_split,1,3957,3.663723079885032,0.08893280632411067,13.153800524876885
entropic_clustering_split,2,344,12.600868099645608,0.11038961038961038,16.147095021368234
entropic_clustering_split,3,559,22.040902576382567,0.11052631578947368,10.333954126952293
entropic_clustering_split,4,229,16.038837548617952,0.08571428571428572,7.697965442564965
entropic_clustering_split,5,265,27.994224804425144,0.105,18.155425561646545
entropic_clustering_split,6,253,27.784154130855406,0.11594202898550725,17.39833458788682
entropic_clustering_split,7,3867,33.17907997514113,0.20307692307692307,31.889994348280243
entropic_clustering_split,8,120,28.545748417641637,0.11594202898550725,19.058327987328536
entropic_clustering_split,weighted_average,13087,16.19140970479954,0.14069994891814092,18.03226428411212
frequency_based,0,806,30.4209450463909,0.17,28.540167819952426
frequency_based,1,453,33.21928094887345,0.15538461538461537,28.951874085071253
frequency_based,2,6107,5.795672399482967,0.14,27.62468178242139
frequency_based,3,932,32.951530841860595,0.15076923076923077,27.660114928712805
frequency_based,4,1525,31.60542584854689,0.16153846153846155,28.610966173707567
frequency_based,5,414,33.219280948873454,0.16,28.90525459371193
frequency_based,6,2067,17.014341961596188,0.16333333333333333,26.999923209760478
frequency_based,7,513,33.21928094887343,0.15846153846153846,29.628052467398827
frequency_based,8,270,33.213993036108874,0.13538461538461538,25.843221314444207
frequency_based,weighted_average,13087,17.483119498624262,0.1506034173666175,27.828068598164432
random_clustering,0,3066,13.230058222666312,0.18461538461538463,30.259941077303335
random_clustering,1,1057,25.013147295495877,0.17846153846153845,30.953452000675114
random_clustering,2,1183,25.34950005583007,0.18615384615384614,30.450278336094456
random_clustering,3,651,31.406408474471576,0.18153846153846154,30.82040549792319
random_clustering,4,4116,5.596712266852404,0.2,28.555313351473988
random_clustering,5,810,30.034891438491005,0.18615384615384614,32.035143102026424
random_clustering,6,739,30.097709320952163,0.19,30.852389607990464
random_clustering,7,718,29.65765180685872,0.19230769230769232,31.194612869278092
random_clustering,8,747,31.633114575206655,0.18666666666666668,29.500840674597615
random_clustering,weighted_average,13087,17.72499069410039,0.1898813855205694,29.97619415986496
