method,cluster,num_traces,replay_fitness,replay_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,451359.0,0.99049272869016,0.5881226931074074,3.4503908320667636,1.8570968187122383e-07,0.41578947368421054,18.223095414545302
entropic_clustering,0,263137.0,0.9980222050873646,0.49707344813742194,1.7015179519913701,3.1026617444155047e-07,0.3684210526315789,14.971167515717354
entropic_clustering,1,47813.0,0.9642750809124547,0.6740815430625291,1.7187416746467121,2.654702434892503e-07,0.27485380116959063,16.450695196592722
entropic_clustering,2,140409.0,0.9777301014868556,0.6918624318737079,1.940097756705717,8.669352366560084e-08,0.26900584795321636,13.04781349863757
entropic_clustering,weighted_average,,0.9881348532839912,0.5764191894654609,1.777560015296758,2.359717875578888e-07,0.32758322627199316,14.529577656695018
entropic_clustering_split,0,276202.0,0.9899901407694494,0.5691405544834953,2.121204942453268,4.5336861471533726e-07,0.2789473684210526,12.729149145861987
entropic_clustering_split,1,44990.0,0.9789716368185586,0.503786283321263,1.615142999639418,6.64007862889973e-08,0.4064327485380117,22.36272509014735
entropic_clustering_split,2,130167.0,0.9838781776478261,0.670439163861257,1.513483935938328,2.1047044430340853e-07,0.24509803921568626,11.442877123946046
entropic_clustering_split,weighted_average,,0.9871292287317968,0.5918396641219124,1.8955022378163264,3.447477414217715e-07,0.28189292088990126,13.318445939449056
frequency_based,0,23966.0,0.9991940819149576,0.45544733044733043,7.839063082771159,2.0287859068109103e-07,0.2982456140350877,14.560029838876105
frequency_based,1,362712.0,0.9926018432967945,0.6794379262527901,2.0807205671222477,6.133303841710065e-07,0.29239766081871343,12.339388681027303
frequency_based,2,64681.0,0.9903155929235904,0.739641402691547,2.390609661197031,1.841241636043688e-07,0.3263157894736842,20.718791306766207
frequency_based,weighted_average,,0.9926242481460025,0.676171928323119,2.430881687702302,5.300300063448194e-07,0.29756873423547436,13.658090705855484
random_clustering,0,59399.0,0.9965002527018326,0.5692999623508024,2.2196667388595333,2.2384148063662673e-07,0.3473684210526316,21.175166045436626
random_clustering,1,335797.0,0.9996315780272108,0.5246096349329605,1.8122935839460166,8.136507656561694e-08,0.3567251461988304,13.532628284702039
random_clustering,2,56163.0,0.9790988728461967,0.4816568729854601,5.029153985970627,9.244144182104114e-08,0.3888888888888889,20.138956850198376
random_clustering,weighted_average,,0.9966645918497257,0.5251462472283506,2.266180819577999,1.0149326239386961e-07,0.35949596092445385,15.360420201278076
