method,cluster,num_traces,replay_fitness,replay_precision,align_fitness,align_precision,ER,tade_fitness,graph_density,graph_entropy
full_log,0,65533.0,0.9657079052277042,0.8409022932150064,0.9572409331707626,0.8409022932150064,11.053569281367558,5.772215536701331e-07,0.5333333333333333,3.6675129573786633
entropic_clustering,0,10739.0,0.9998272362103231,0.47750322997416017,0.9997743709209563,0.47750322997416017,16.40815035374797,3.8165772039567284e-07,0.6,3.594571441931613
entropic_clustering,1,2898.0,0.9856447688564477,0.9280678563560255,0.9701680252837841,0.9283746556473829,5.381046290449284,5.3112459214472225e-06,0.43333333333333335,3.225240186518727
entropic_clustering,2,11044.0,1.0,0.7146564151850072,0.8431530841049111,0.7640297783495371,15.990087326591695,1.433866952631465e-05,0.5,4.049784969830619
entropic_clustering,3,5920.0,0.9999429581883521,0.9929057685417413,0.9996941984525046,0.993188987668483,2.132449433241463,0.0003764075767108255,0.4,1.0139088602786672
entropic_clustering,4,3662.0,0.9981482684881688,0.9687766714082504,0.9976387935987702,0.9687766714082504,5.707744706946734,2.40943413515901e-06,0.6,3.118487329258194
entropic_clustering,5,12553.0,1.0,0.9098502859345885,0.8515150438527277,0.955225258493353,14.180328125418402,1.5036709670067357e-05,0.4,2.357753070223722
entropic_clustering,6,7458.0,0.9997026759167492,0.8656558093098714,0.9989276639090947,0.8656558093098714,12.739590201219174,4.2641323938271396e-07,0.6,2.581570775829155
entropic_clustering,7,3301.0,0.8785328290842414,0.6618413116192357,0.8823521874722304,0.6618413116192357,5.765936850260015,9.039167845432923e-07,0.65,3.4721799251041348
entropic_clustering,8,7958.0,0.999910245478616,0.7206919777376015,0.9995363498604445,0.7206919777376015,11.73068547832597,5.030829694947816e-07,0.5,2.453989855702364
entropic_clustering,weighted_average,,0.9930650155005933,0.7772144140790204,0.9375043900080461,0.7942659333883135,12.014183087199193,3.988717823270765e-05,0.509774464773473,2.8983513859572705
entropic_clustering_split,0,6079.0,0.9999156385109071,0.7910681129678492,0.9997269752909828,0.7910681129678492,2.235146145578585,2.2800941748294386e-06,0.65,2.4303905310499125
entropic_clustering_split,1,9448.0,0.9927987162929044,0.9612166076601223,0.9816994425276805,0.9613094280104291,6.878346621878752,1.4431712769176486e-06,0.4666666666666667,3.912192605201511
entropic_clustering_split,2,18344.0,0.9963187863810924,0.8804592123410124,0.9946221678954374,0.8804592123410124,13.485469189236136,5.18873273489132e-07,0.6,3.9432568289680416
entropic_clustering_split,3,10681.0,0.9997408934823684,0.6634903570497785,0.9997025385737625,0.6634903570497785,14.225763682059249,4.3881803838304803e-07,0.6,3.2389887239967794
entropic_clustering_split,4,10037.0,1.0,0.9116538805606007,0.8598835889619801,0.9493631474667421,14.500726976336335,4.91449299448834e-07,0.5,2.338785962680711
entropic_clustering_split,5,5387.0,1.0,0.7638088969337941,0.9998930790258101,0.7638088969337941,11.776141842150372,5.164419865861802e-07,0.35,2.073525350778203
entropic_clustering_split,6,3183.0,1.0,0.47446197150061575,0.9998607922784908,0.47446197150061575,22.73149348971637,1.179097476138162e-05,0.4,3.0674421324355094
entropic_clustering_split,7,753.0,1.0,0.9332879509870661,0.7973867708947381,0.9988151658767772,18.632998143635454,2.8623015180330536e-07,0.45,2.514941503605939
entropic_clustering_split,8,1621.0,1.0,0.7749842866121937,0.8897841434744537,0.857033051498847,27.04438084625277,3.322087327150735e-07,0.55,3.8563429250694083
entropic_clustering_split,weighted_average,,0.997881277199321,0.8219141226661956,0.9692523356809144,0.8304854976879382,12.468568606576191,1.3382641636394562e-06,0.5368740431029659,3.2231167277121315
frequency_based,0,8221.0,0.9997664233552745,0.596728778467909,0.9996984882257387,0.596728778467909,24.508661761717324,3.7505151881530395e-07,0.6,3.3124837496799606
frequency_based,1,3443.0,0.9972601972243433,0.7818809430767226,0.9960052698260854,0.7818809430767226,17.879569810216815,5.658201348132586e-07,0.6,4.1300861592611735
