method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,150370,2.9348731045816607,0.5,11.42773673423794
entropic_clustering,0,2938,1.264412770900537,0.27564102564102566,6.430125314630702
entropic_clustering,1,9543,0.04057169275722311,0.1794871794871795,6.398148825580188
entropic_clustering,2,3931,2.820070379721251,0.2564102564102564,6.930746517885586
entropic_clustering,3,2265,1.746332771226751,0.22435897435897437,5.516457290968529
entropic_clustering,4,46579,0.05271268047661107,0.1858974358974359,6.049509672120613
entropic_clustering,5,20817,0.18794192962791767,0.27564102564102566,8.478077337844674
entropic_clustering,6,3799,1.6190310652944235,0.28846153846153844,7.3142907324752695
entropic_clustering,7,4008,2.4842650215865882,0.23717948717948717,4.737056535194634
entropic_clustering,8,56490,0.0031781863506713656,0.1858974358974359,8.724409246265354
entropic_clustering,weighted_average,150370,0.2779678183009058,0.20604884021123962,7.432147510205698
entropic_clustering_split,0,72427,1.1991413987124604,0.40384615384615385,7.702527573666716
entropic_clustering_split,1,49913,0.5845958982947679,0.3717948717948718,7.449635311461979
entropic_clustering_split,2,20728,0.20199217448885126,0.28205128205128205,7.110899518212562
entropic_clustering_split,3,3403,0.8032405170090458,0.28205128205128205,7.656344036435926
entropic_clustering_split,4,565,1.1288596482134676,0.14102564102564102,2.3697560811690384
entropic_clustering_split,5,3301,2.0,0.16666666666666666,1.0
entropic_clustering_split,6,13,5.143245466767774,0.12727272727272726,3.508983693568851
entropic_clustering_split,7,17,5.4662799819908665,0.18055555555555555,3.3428099700575267
entropic_clustering_split,8,3,2.0,0.14285714285714285,1.0
entropic_clustering_split,weighted_average,150370,0.8668954251534431,0.36741332062822396,7.367820925662236
frequency_based,0,3157,2.7425116206591262,0.32727272727272727,5.678306162301558
frequency_based,1,68403,0.914924611249986,0.3055555555555556,2.368920525717413
frequency_based,2,87,8.985164356483102,0.37777777777777777,10.254098389604497
frequency_based,3,53810,1.517440406145341,0.24545454545454545,3.88406653757732
frequency_based,4,472,6.929259526093566,0.3076923076923077,7.714573843153864
frequency_based,5,361,7.576304614781784,0.2948717948717949,8.270251997301253
frequency_based,6,23889,0.7505784888662662,0.36666666666666664,2.105875081611557
frequency_based,7,46,8.248422195636682,0.1987179487179487,9.077024970074687
frequency_based,8,145,1.6336708850317696,0.3055555555555556,3.7921291903207863
frequency_based,weighted_average,150370,1.1852723987866995,0.2942030889979284,2.9777409174223455
random_clustering,0,3676,1.7468181745268345,0.3269230769230769,9.469552174506276
random_clustering,1,57166,0.1689474512280899,0.32051282051282054,6.3482944297123485
random_clustering,2,46582,0.08069949091165539,0.3333333333333333,9.547772664929347
random_clustering,3,3812,2.395035834480318,0.3076923076923077,11.431172386797538
random_clustering,4,1097,6.098133080029946,0.34615384615384615,15.349587741025077
random_clustering,5,1632,1.349513934432116,0.28846153846153844,8.415380970978507
random_clustering,6,23151,0.7405659173347942,0.28205128205128205,7.696241290838905
random_clustering,7,12859,1.8294219815064703,0.2948717948717949,10.039530742623214
random_clustering,8,395,8.451852987020853,0.2948717948717949,11.774296588199208
random_clustering,weighted_average,150370,0.544445656482145,0.3159736751909392,8.170139676605146
