method,cluster,num_traces,replay_fitness,replay_precision,align_fitness,align_precision,ER,tade_fitness,graph_density,graph_entropy
entropic_clustering,5,10301.0,0.9992281102124375,0.8557753093109365,0.9977306949211606,0.8557753093109365,10.793905129402022,4.5441896487177125e-07,0.5,2.5970915532849936
entropic_clustering,6,16479.0,0.9998354067502302,0.6696759040818681,0.9996672730974819,0.6698029096782991,17.44630950682839,6.791091813549525e-07,0.5,3.4614751980264127
entropic_clustering,weighted_average,,0.9988420968066831,0.8235536543297262,0.960261402733829,0.8318586377818806,11.956754575372779,1.0079460147448693e-06,0.532958712913087,2.8316526316907993
entropic_clustering_split,0,6073.0,0.9993120700437773,0.9999302892994074,0.9986093825538219,0.9999302892994074,2.215421222317628,3.4747512511264904e-06,0.55,2.4122161371361988
entropic_clustering_split,1,9322.0,0.9931176330986473,0.9609634011571215,0.9828350832098185,0.9610571140655982,6.7950835939448115,1.4643927112063332e-06,0.4666666666666667,3.8937171462074787
entropic_clustering_split,2,18107.0,0.9969850478078286,0.8779701093591374,0.9957737001115987,0.8779701093591374,13.428568982151425,5.182443733978884e-07,0.6,3.9201005435619316
entropic_clustering_split,3,17236.0,1.0,0.8840649428743235,0.8566372839802474,0.9157618158219634,14.358255543947905,4.864896564962541e-07,0.55,2.4727825233820866
entropic_clustering_split,4,3623.0,1.0,0.7823544586808839,0.9998635027554347,0.7823544586808839,8.96914186843696,5.624967656519502e-07,0.4,2.5084572926981257
entropic_clustering_split,5,4366.0,0.9993602387950522,0.648430066603235,0.9993622220547042,0.648430066603235,17.240549572277963,4.4883253070551e-07,0.6,3.712998257888741
entropic_clustering_split,6,6806.0,1.0,0.7816433677019419,0.999692246529917,0.7818987341772152,23.80149771516617,1.095795808410879e-05,0.43333333333333335,3.4277465797515863
entropic_clustering_split,weighted_average,,0.9980815747845665,0.872098122063994,0.958473508040101,0.8804746486702694,12.775066719553873,2.0005128884974484e-06,0.5348829342977329,3.252973224791184
frequency_based,0,8621.0,0.9973045807414853,0.7945081159570606,0.9959522782077888,0.7945081159570606,19.240094197034626,3.8321532288006235e-07,0.65,3.8461319373529683
frequency_based,1,11809.0,1.0,0.8805155089558759,0.8682219392267315,0.9275162028211971,16.299252215250622,1.4089052039730938e-05,0.4666666666666667,3.000667826699215
frequency_based,2,2736.0,0.9975167433497792,0.9441163107678328,0.996862977738706,0.9441163107678328,9.051254692426246,2.0536441127653045e-06,0.6,4.209393705353004
frequency_based,3,13668.0,0.9999303657538144,0.6280448898397328,0.9998540941272975,0.6280448898397328,21.47905283551345,3.02177132480871e-07,0.6,3.5053028172657075
frequency_based,4,13453.0,0.9840210761432948,0.9290419950650408,0.9668585476039417,0.9290419950650408,5.193827363491861,3.479687363800061e-05,0.43333333333333335,2.328477529079381
frequency_based,5,4199.0,0.9901747674115294,0.996765000385119,0.9777889349698805,0.996995377503852,5.529958959545915,1.752654908245534e-06,0.5,3.3343410664244733
frequency_based,6,11047.0,0.9940994187079191,0.9577377109655999,0.9893547779218643,0.9577377109655999,10.102262230039686,1.1054856395394528e-06,0.6,3.5076325436597777
frequency_based,weighted_average,,0.9946227473743552,0.8496273416870905,0.9655386804654147,0.8581115946188523,13.449394908278943,1.0179974685223376e-05,0.5419292570155493,3.2364532819812206
random_clustering,0,6832.0,0.9916176063902981,0.7886405959031657,0.9847491233644343,0.7886405959031657,12.979432754380664,1.4839996767210923e-05,0.5333333333333333,4.080087101148178
random_clustering,1,9422.0,0.9998310739464756,0.8756072204895567,0.999741283263223,0.8756072204895567,9.807737108834965,6.277794454525927e-07,0.7,3.415739603534593
random_clustering,2,19202.0,0.9405929503773498,0.8275664741422906,0.9346898339156644,0.8275664741422906,7.455367801162042,1.7283918430575763e-05,0.5,2.9695694955017897
random_clustering,3,9792.0,0.9659635269597246,0.8865196588308717,0.9521630320441037,0.8865196588308717,12.109707810906665,7.430934795579364e-07,0.4666666666666667,3.5680780380469264
random_clustering,4,7440.0,0.992425374082021,0.8085772421349193,0.9881662063043332,0.8085772421349193,15.404781719055565,3.784329134618639e-07,0.6,3.9397648524959252
random_clustering,5,6984.0,0.9973311947230973,0.8159518323050621,0.9975790068428063,0.8159518323050621,16.687252553327237,4.834568656605445e-07,0.7,4.117996201559546
random_clustering,6,5861.0,0.9867539228492201,0.8105712409717662,0.9789833722629565,0.8105712409717662,18.119327664243055,4.4999310690604765e-07,0.6,3.9144954795572326
random_clustering,weighted_average,,0.9742799985297992,0.8343105922215232,0.9686071580102229,0.8343105922215232,11.905039328003031,6.9475437127842815e-06,0.5688604723320057,3.555969377270606
trace2vec_based,0,9242.0,0.9949000147267378,0.8350667514303878,0.9922508318193473,0.8350667514303878,16.92696775527443,3.871498458277534e-07,0.65,4.138705843165181
trace2vec_based,1,10713.0,0.9973833120727439,0.9186224260408237,0.9902612579327419,0.9186224260408237,10.781844700168712,1.058968196320997e-06,0.55,3.012577362054612
trace2vec_based,2,7084.0,0.9750823217181894,0.9401634467858596,0.853354583018122,0.9401634467858596,16.250098432886592,4.847778908165146e-07,0.65,3.6732926791876435
trace2vec_based,3,13427.0,0.9988945823831208,0.9305517191248092,0.9977682166378522,0.9305517191248092,4.4795613561144565,9.958213682605603e-07,0.6,2.1318674779006823
trace2vec_based,4,9000.0,0.9956501770479206,0.8785862132208453,0.9923281263302863,0.8786092333490542,14.823435113659144,5.819818739613001e-07,0.4666666666666667,3.7001034239116333
trace2vec_based,5,8738.0,1.0,0.8493392070484581,0.8942712983627068,0.8808157472541034,21.75203926153347,3.1475072717592766e-07,0.6,4.101141239549779
trace2vec_based,6,7329.0,0.9999184945028535,0.8403161672000776,0.9997895242605614,0.8403161672000776,10.337758937520642,7.659140168092745e-07,0.65,3.764185160597963
trace2vec_based,weighted_average,,0.9953264511420556,0.8881174958601198,0.9658309846974235,0.8923176574500181,12.916444787169391,6.91702467480747e-07,0.5915630293134757,3.385992807528643
