method,cluster,num_traces,ER,graph_density,graph_entropy
full_log,0,100000,3.4503908320667636,0.41578947368421054,18.223095414545302
entropic_clustering,0,52942,2.5864467583896418,0.4239766081871345,19.248272825725344
entropic_clustering,1,47058,2.121674820692651,0.27631578947368424,12.743147204426652
entropic_clustering,weighted_average,100000,2.367734379948192,0.35449038011695916,16.187090810854606
entropic_clustering_split,0,47296,2.3204748759896265,0.39210526315789473,16.141496211680245
entropic_clustering_split,1,52704,2.4085586611985645,0.33986928104575165,15.110717508800006
entropic_clustering_split,weighted_average,100000,2.3668985541461454,0.3645748111455108,15.598234604114243
frequency_based,0,62950,2.3266011428617284,0.34502923976608185,13.673686887627667
frequency_based,1,37050,2.6964855639566645,0.3368421052631579,22.278397700173464
frequency_based,weighted_average,100000,2.4636433208774022,0.3419959064327485,16.861732243675885
random_clustering,0,10838,6.4118760286163585,0.4152046783625731,21.38855193991672
random_clustering,1,89162,2.7050107725347563,0.35789473684210527,15.392251508129673
random_clustering,weighted_average,100000,3.10676082898888,0.3641059883040936,16.042130548926753
