method,cluster,num_traces,replay_fitness,replay_precision,align_fitness,align_precision,simplicity,ER,graph_density,graph_entropy
full_log,0,13087,0.99940675227727,0.1500177824411657,-999.0,-999.0,0.6000000000000001,19.599280524697782,0.21076923076923076,34.25864064384922
trace2vec_based,1,1124,0.8817161129348043,0.6487946407510496,-999.0,-999.0,0.65625,33.16821125600855,0.14923076923076922,26.520794210464295
trace2vec_based,2,3000,0.983857215795724,0.4654167900317655,-999.0,-999.0,0.6969696969696969,26.36743642731164,0.20261437908496732,17.30719751100095
trace2vec_based,3,1276,0.9570786517526142,0.8923816644858454,-999.0,-999.0,0.6923076923076922,33.21928094887421,0.17572463768115942,27.24018368749961
trace2vec_based,4,7687,0.9818056630901606,0.4866889586922012,-999.0,-999.0,0.6842105263157894,10.975322388040025,0.16333333333333333,22.583937790771504
trace2vec_based,average,13087,0.9712686673902567,0.5352909433522095,-999.0,-999.0,0.6855234218753862,18.57862645536148,0.17233487375905704,22.16643764105408
entropic_clustering_++,1,8491,0.9992885045789069,0.13558060708246766,-999.0,-999.0,0.6000000000000001,20.19965261937528,0.20615384615384616,32.02621112777666
entropic_clustering_++,2,1361,0.9404047095597221,0.858786610878661,-999.0,-999.0,0.6862745098039215,16.680691945793516,0.08893280632411067,12.603103211698318
entropic_clustering_++,3,2246,0.9974786889182374,0.8164217401446233,-999.0,-999.0,0.7313432835820896,6.796737158656841,0.11988304093567251,9.864477809469898
entropic_clustering_++,4,989,0.994645328309553,0.913049848002051,-999.0,-999.0,0.7142857142857143,10.46624770297854,0.09683794466403162,13.744352288172465
entropic_clustering_++,average,13087,0.9925033137540146,0.3863920715352597,-999.0,-999.0,0.6401501638417575,16.79791111529988,0.1708963012389142,24.821285529926264
entropic_clustering_++_norm,1,8336,0.9992812896062699,0.13526453307990616,-999.0,-999.0,0.6000000000000001,20.06886174476808,0.20615384615384616,32.18034522188299
entropic_clustering_++_norm,2,1308,0.9453742417990493,0.687365346866472,-999.0,-999.0,0.7499999999999999,16.671937880973122,0.09090909090909091,11.407082000507081
entropic_clustering_++_norm,3,2267,0.9961423397890096,0.8098973516368969,-999.0,-999.0,0.782608695652174,7.0417438197542905,0.08498023715415019,8.424557158603607
entropic_clustering_++_norm,4,1176,0.9912941022452052,0.8257972265688232,-999.0,-999.0,0.731958762886598,13.261428939120425,0.08333333333333333,11.701807229004464
entropic_clustering_++_norm,average,13087,0.9926319925860067,0.36935996454964654,-999.0,-999.0,0.6584822662335231,16.861007100518695,0.16260852373164292,24.1488207691712
entropic_clustering_randominit,1,5574,0.9543737571633646,0.5005559938738571,-999.0,-999.0,0.6603773584905661,30.475315639012504,0.20461538461538462,33.44265631195236
entropic_clustering_randominit,2,1369,0.9406683001385845,0.8594602395728099,-999.0,-999.0,0.7083333333333334,16.70654083984948,0.1111111111111111,10.657031148778037
entropic_clustering_randominit,3,3866,0.9676135889374252,0.714715029527903,-999.0,-999.0,0.7142857142857143,3.012336770446041,0.08498023715415019,10.55170202540204
entropic_clustering_randominit,4,2278,0.9972457803272717,0.9498809242850094,-999.0,-999.0,0.7087378640776699,7.030809144348549,0.09307359307359307,8.553465070430839
entropic_clustering_randominit,average,13087,0.9643137653958836,0.6795764672961092,-999.0,-999.0,0.6897367735430009,16.84133422228013,0.1400773673734893,19.964584349823895
entropic_clustering_split_++,1,3558,0.9833414428026326,0.7783657603988423,-999.0,-999.0,0.7435897435897437,9.292742651548176,0.10507246376811594,14.765393510360509
entropic_clustering_split_++,2,3951,0.9857100002727099,0.8165677813736066,-999.0,-999.0,0.7464788732394366,3.8530557245679127,0.12280701754385964,10.624941141770082
entropic_clustering_split_++,3,5232,0.9388933260993535,0.5340355211611219,-999.0,-999.0,0.6666666666666666,32.52909712021511,0.20615384615384616,32.665713991474156
entropic_clustering_split_++,4,346,0.9600297444799913,0.6774496415158757,-999.0,-999.0,0.7499999999999999,12.704932602320365,0.09881422924901186,13.684520086280664
entropic_clustering_split_++,average,13087,0.9656704545206035,0.6895511654608147,-999.0,-999.0,0.7138786838741745,17.03027006459422,0.1506720408649673,20.64310171271049
entropic_clustering_split_++_norm,1,4335,0.984874378339274,0.46229988530452126,-999.0,-999.0,0.7083333333333334,5.0367699597968025,0.09523809523809523,11.809082437196482
entropic_clustering_split_++_norm,2,2379,0.9860700124218995,0.9505007506118001,-999.0,-999.0,0.7391304347826086,8.232820661770676,0.15416666666666667,8.617421785328228
entropic_clustering_split_++_norm,3,5333,0.9376172588858391,0.5475212343676641,-999.0,-999.0,0.673202614379085,31.5952823077889,0.20461538461538462,32.92465810318504
entropic_clustering_split_++_norm,4,1040,0.9764749395251435,0.9195435194791257,-999.0,-999.0,0.7043478260869565,11.82124317146433,0.10474308300395258,14.022081160339201
entropic_clustering_split_++_norm,average,13087,0.9651667890575978,0.6221110484940486,-999.0,-999.0,0.6992991201927042,16.979598958954128,0.15127732064912508,20.00942804795455
entropic_clustering_split_randominit,1,4335,0.9801146216203216,0.7594782658496078,-999.0,-999.0,0.7241379310344828,5.037434529269494,0.14166666666666666,7.649422924401157
entropic_clustering_split_randominit,2,1538,0.9834678771309933,0.7858131342782857,-999.0,-999.0,0.7407407407407407,13.068449908729526,0.08876811594202899,12.379748140191653
entropic_clustering_split_randominit,3,4971,0.9475268240585493,0.4904554366460755,-999.0,-999.0,0.6774193548387096,32.296204009707566,0.20461538461538462,32.18189194472264
entropic_clustering_split_randominit,4,2243,0.9847346121910197,0.5478636539089641,-999.0,-999.0,0.7142857142857143,8.403595393699689,0.09486166007905138,12.751039209498996
entropic_clustering_split_randominit,average,13087,0.9689222936724281,0.6241179058809124,-999.0,-999.0,0.7066548223687495,16.9122219946767,0.15133859118203025,18.39818650729856
frequency_based,1,1191,0.9670748019984728,0.8714994071359276,-999.0,-999.0,0.7196261682242991,33.21928094887401,0.16307692307692306,30.039482400688705
frequency_based,2,8577,0.9776928807255856,0.45940883784436726,-999.0,-999.0,0.642384105960265,11.339960494668533,0.2,31.205196977020854
frequency_based,3,2101,0.9636462910136421,0.5364396412128103,-999.0,-999.0,0.691275167785235,31.697874197172002,0.17384615384615384,29.96121243073623
frequency_based,4,1218,0.9570793842607637,0.7040729252732666,-999.0,-999.0,0.7209302325581395,33.11398488933907,0.15846153846153846,28.66599621821743
frequency_based,average,13087,0.9725530277842745,0.5320490490762574,-999.0,-999.0,0.6645728886642412,18.62589379203441,0.18857503923447225,30.66307700174935
random_clustering,1,2173,0.9627543771779338,0.45288548988706956,-999.0,-999.0,0.6626506024096385,26.426335621280362,0.20666666666666667,30.814886224360475
random_clustering,2,1853,0.9695380106976856,0.5505976764157183,-999.0,-999.0,0.6645962732919255,30.14956335954736,0.20166666666666666,31.250101792280912
random_clustering,3,7336,0.97390092485318,0.20445802217696307,-999.0,-999.0,0.5950920245398774,11.03984615777715,0.20615384615384616,33.50615352256778
