method,cluster,num_traces,replay_fitness,replay_precision,align_fitness,align_precision,simplicity,ER,graph_density,graph_entropy
entropic_clustering_randominit,average,21348,0.96486851830424,0.676810746819133,0.9633405216028224,0.676810746819133,0.6936972154648254,2.4427670092334672,0.217271416048819,6.300761506405244
entropic_clustering_split_++,1,14855,0.9868047040540628,0.6919332893832494,0.9745467222701196,0.6919580861002399,0.6986301369863015,2.087312667292493,0.2954545454545454,7.471768735714248
entropic_clustering_split_++,2,3896,0.90231742920513,0.8794435857805255,0.8961309454219565,0.8794435857805255,0.7215189873417722,2.094121577580126,0.2047619047619047,5.72678331854603
entropic_clustering_split_++,3,1055,0.9858768711618336,0.8895773401194955,0.9799546934931044,0.8895773401194955,0.6811594202898551,3.0068876491702228,0.3333333333333333,7.768621269701707
entropic_clustering_split_++,4,1542,0.8952300412645193,0.9517876489707476,0.837205106302632,0.9517876489707476,0.702970297029703,5.865322867236428,0.1857142857142857,7.984659885209409
entropic_clustering_split_++,average,21348,0.964725379689522,0.7546909252636339,0.9505827336631276,0.7547081800524148,0.7022574501611698,2.4068915903145647,0.2728484049521149,7.205026857814253
entropic_clustering_split_++_norm,1,14925,0.986497361174824,0.7259603963163264,0.9738550296876806,0.7259870030046818,0.6986301369863015,2.143535821862359,0.3181818181818182,7.500068063513087
entropic_clustering_split_++_norm,2,3884,0.8859902719366648,0.9198886483142592,0.8881251865625306,0.9198886483142592,0.6941176470588235,2.051978527307802,0.25,5.607196924228015
entropic_clustering_split_++_norm,3,1542,0.9918086315256428,0.8009925558312655,0.98220997704343,0.8009925558312655,0.7142857142857143,5.942227411955378,0.2243589743589743,6.719158872116023
entropic_clustering_split_++_norm,4,997,0.9940065927479772,0.6518795652948512,0.9845941004850058,0.6518795652948512,0.6901408450704225,2.5361250101417863,0.1571428571428571,7.563486441186539
entropic_clustering_split_++_norm,average,21348,0.9689457005114545,0.7632031512443569,0.9593625934739564,0.7632217527444368,0.6985435042936482,2.41959846569729,0.2914791363779559,7.102239444645884
entropic_clustering_split_randominit,1,15655,0.9866717217926936,0.7313840415612096,0.974383056170613,0.7314096928036662,0.6986301369863015,2.3678944277953167,0.3106060606060606,7.050289205360168
entropic_clustering_split_randominit,2,3913,0.9901706623785904,0.8491046226458747,0.9914815017322868,0.8491046226458747,0.6708860759493671,2.1558400920218936,0.2435897435897435,5.688455835313318
entropic_clustering_split_randominit,3,819,0.9900121096197314,0.7508218277449047,0.9763421895203264,0.7508218277449047,0.6744186046511628,5.755078399016291,0.2424242424242424,10.073555765341956
entropic_clustering_split_randominit,4,961,0.9797920235807456,0.8327071823204419,0.9761176494783128,0.8327071823204419,0.6842105263157894,2.829659059497774,0.2087912087912088,8.76675017406928
entropic_clustering_split_randominit,average,21348,0.987131518596201,0.7582686077471925,0.9776703754447812,0.7582874184180121,0.6919667960796889,2.479759280128773,0.2911232130245621,6.993924221594065
frequency_based,1,438,0.977431906614786,0.7609034267912773,0.956683219718658,0.7739340305711987,0.7283950617283951,4.974402933121694,0.2032967032967033,10.01328830103594
frequency_based,2,6053,0.9941589559549144,0.9053990054463652,0.989961462035561,0.908152324981138,0.7142857142857143,4.211465537085796,0.2307692307692307,6.645646176559664
frequency_based,3,12296,0.9952947103065922,0.8244691562437071,0.9907329128928196,0.8244691562437071,0.6774193548387096,1.7670939490719066,0.2803030303030303,3.9105166768933706
frequency_based,4,2561,0.9967757000098942,0.72646302038662,0.995091432614,0.72646302038662,0.6666666666666666,4.146015305530843,0.2121212121212121,5.008934207064646
frequency_based,average,21348,0.9947838514684078,0.8343545260110635,0.990338440874676,0.8354025514747878,0.6876283579744507,2.8113603979735937,0.2564989036321245,4.94301621444364
random_clustering,1,3067,0.9822587227090778,0.80752700022041,0.9748593386218576,0.80752700022041,0.7000000000000001,5.834143096998598,0.3106060606060606,9.891194840491844
random_clustering,2,5464,0.9727696611750076,0.8995554381794973,0.9521406113897478,0.8995554381794973,0.7142857142857143,4.260628172709341,0.3181818181818182,9.211432567612963
random_clustering,3,10662,0.9974737984582,0.5916747337850919,0.9942322354503952,0.5917594534990049,0.6799999999999999,1.0823536711895496,0.2428571428571428,6.9551160146087305
random_clustering,4,2155,0.9854910782391798,0.7899266503667481,0.9774472467812868,0.7909073094258279,0.7073170731707318,5.399352462116202,0.2252747252747252,7.631105921933075
random_clustering,average,21348,0.987755285927288,0.7215001015104817,0.9789813005139876,0.7216414075748464,0.6944062879679628,3.01428932978555,0.2700948160265192,8.022673896137801
actitrac_freq,1,16836,0.9051957950029201,0.8973145712318367,0.905346550480479,0.8973145712318367,0.6799999999999999,2.883934461055186,0.2714285714285714,9.483852513806061
actitrac_freq,2,2692,0.9788308110992945,0.826530612244898,0.9741348779323421,0.8271307647402218,0.6888888888888889,4.78163737017874,0.23076923076923078,7.552143797038836
actitrac_freq,3,1281,0.99933818663137,0.8363636363636364,0.9941942225653971,0.8404907975460123,0.7499999999999999,2.700243835801189,0.26785714285714285,2.727365965828361
actitrac_freq,4,539,0.9854166666666667,0.7880512091038407,0.9775733316334304,0.7880512091038407,0.7499999999999999,2.069834730629083,0.2111111111111111,2.84905957530025
actitrac_freq,average,21348,0.9221557405169845,0.8819725477473888,0.9211757747863922,0.8822958803308644,0.6870886682072741,3.091659249593249,0.2645641786907948,8.667318293862674
actitrac_dist,1,11563,0.99608333214471,0.6384777794943097,0.9915467393952612,0.6385097901881818,0.6666666666666666,1.2994133228191096,0.25824175824175827,7.865816296486648
actitrac_dist,2,4732,0.9816267412132167,0.7901167526472984,0.9730218463182025,0.7901167526472984,0.7058823529411765,3.4906274053569635,0.24725274725274726,7.199118686111866
actitrac_dist,3,3784,0.9896900509500861,0.6311380704794916,0.9796264867026218,0.6313225153804864,0.6936936936936937,5.598401017787116,0.23333333333333334,9.770854870000626
actitrac_dist,4,1269,0.9993328885923949,0.8365384615384616,0.995033855621209,0.8398058252427184,0.7499999999999999,2.642121665239333,0.26785714285714285,2.609515125543508
actitrac_dist,average,21348,0.9919388185042675,0.6825625259605782,0.9855348938013477,0.6828067813334144,0.6851034709444093,2.6269424291925088,0.25196240857075597,7.743257119231475
