method,cluster,num_traces,replay_fitness,replay_precision,align_fitness,align_precision,simplicity,ER,graph_density,graph_entropy
entropic_clustering_randominit,5,204956,0.9985287306214751,0.7066256535173159,0.9978647415602641,0.7066684429342325,0.6956521739130435,0.10371124453986964,0.16013071895424835,9.896403425042609
entropic_clustering_randominit,average,451359,0.9964524158757037,0.6629332197064143,0.9891480810935029,0.6641110380654166,0.6768474503788307,1.1982971048554085,0.2015216454288784,11.382354687445481
entropic_clustering_split_++,1,40624,0.9832713725613604,0.7946876182914332,0.9593942850515453,0.7948928703361655,0.6666666666666666,1.2331625003618591,0.24836601307189543,14.026442873130131
entropic_clustering_split_++,2,130184,0.979874542507085,0.6282134835015344,0.9363243117184962,0.6282134835015344,0.6615384615384615,1.5188987237222777,0.26143790849673204,13.15260261719796
entropic_clustering_split_++,3,211708,0.9979739196758272,0.6016145957890147,0.9918753289958742,0.6016145957890147,0.6692913385826772,0.48177006870997263,0.42483660130718953,15.890893579587487
entropic_clustering_split_++,4,20831,0.9846000740013015,0.6519357161739638,0.9617855395851201,0.65691023964339,0.6774193548387096,2.6736797870489606,0.24561403508771928,16.526364069512255
entropic_clustering_split_++,5,48012,0.9984835979652693,0.6284918929478414,0.9959509382130426,0.6304255118407397,0.6470588235294118,4.552371903862953,0.19298245614035087,9.877982879069451
entropic_clustering_split_++,average,451359,0.9908672806223754,0.6318451220752599,0.9719743503604349,0.6322988614883273,0.6648291742674688,1.3826926815738627,0.3288907952061143,14.32301191792905
entropic_clustering_split_++_norm,1,40598,0.9833032031051749,0.7945950940084077,0.9594971604925253,0.7948004657954566,0.6666666666666666,1.230738911008142,0.24509803921568626,13.886087172545267
entropic_clustering_split_++_norm,2,130188,0.9798795648820787,0.6421333663192834,0.9363426778209654,0.6421333663192834,0.6615384615384615,1.5197057699197987,0.26143790849673204,13.404391659040098
entropic_clustering_split_++_norm,3,207678,0.9980242966279167,0.5392608508424093,0.9965137761278393,0.5392608508424093,0.6666666666666666,0.20682983828036966,0.17973856209150327,6.450106678803481
entropic_clustering_split_++_norm,4,24567,0.9078542509053865,0.5663531543917757,0.871949099343385,0.5749656889342823,0.6266666666666667,3.8270077313118263,0.3888888888888889,22.771614946153594
entropic_clustering_split_++_norm,5,48328,0.9989217550985456,0.5669751215973926,0.9961463333914734,0.5689687819533686,0.6642335766423357,4.6016606649192076,0.2581699346405229,12.402974103046038
entropic_clustering_split_++_norm,average,451359,0.9866548358845609,0.5963413090747711,0.9690095196600065,0.5970420183496499,0.6627498351779256,1.345213357409891,0.2289640478203176,10.65055700675697
